,train_loss,valid_loss,test_loss
0,0.9205536901950836,0.9670846045735371,0.9767952536799244
1,0.8896155297756195,0.9287206652652786,0.9490306703085752
2,0.8294972002506256,0.792585505778531,0.8574971796311054
3,0.47565603256225586,0.7033266410770187,0.7817098000614914
4,0.35645702481269836,0.5093826673117029,0.5915369483613476
5,0.3903627395629883,0.422945427607341,0.5213159427200396
6,0.349174302816391,0.40118354989821653,0.42946112893291355
7,0.42424980998039247,0.42561276705868273,0.4756950127709772
8,0.4231628954410553,0.3357122755912413,0.38580597491608454
9,0.27570680975914,0.4653824237455805,0.5736283985609861
10,0.3650562703609467,0.382026011685291,0.42442327246223527
11,0.30393648743629453,0.34777770415846126,0.38477595811037674
12,0.4222843170166016,0.4560332061296486,0.5151597980371455
13,0.29424546360969545,0.45599156905369587,0.4871474105058257
14,0.3517116904258728,0.5275854798684637,0.5894530630603279
15,0.34200814366340637,0.4037136449871293,0.498520484904653
16,0.26575514674186707,0.3809293774237116,0.45635803212824555
17,0.33202476501464845,0.4516370289296989,0.5201912817266798
18,0.2829950928688049,0.3634551828166088,0.4414007436368883
19,0.26989402174949645,0.3156752931066306,0.38192907559502987
20,0.28910059332847593,0.3398976132094142,0.41485198011103364
21,0.2926083505153656,0.3043789863586426,0.3298023005121762
22,0.23779990673065185,0.3892298010458429,0.472991723989703
23,0.2533827841281891,0.29112278984253664,0.327501498546797
24,0.23968440294265747,0.46027030858648826,0.5444778935196474
25,0.3763225555419922,0.3530826259808368,0.43934497636618075
26,0.29425894021987914,0.3824445914073163,0.4692843310611764
27,0.4091101109981537,0.3656489016061806,0.3931760615909222
28,0.364544939994812,0.6051445603370667,0.605826749629581
29,0.45206387639045714,0.3746163931237646,0.43604028163496983
30,0.3208401083946228,0.31678573266569393,0.37220917718926655
31,0.25163509249687194,0.3350246318851609,0.4318922874853783
32,0.25561084747314455,0.3149433430418911,0.3783799655658683
33,0.275899863243103,0.32720585400799673,0.3910137845068863
34,0.32481043934822085,0.4816836470580963,0.5473477268956372
35,0.35452120900154116,0.32351390712232475,0.3640373269307245
36,0.36806809306144717,0.43700873708150473,0.5093608873406636
37,0.25914511680603025,0.28818113258086053,0.3278855484785493
38,0.220198392868042,0.3207902901143913,0.39274851624498663
39,0.34649120569229125,0.33147610885551176,0.358230310617034
40,0.32987034916877744,0.3553093355822276,0.33413742682368486
41,0.35225326418876646,0.2937680813203375,0.28325677839751096
42,0.3888099491596222,0.2849960779569235,0.2799425106687644
43,0.23133093118667603,0.2880102144666465,0.3206526041030884
44,0.2200268805027008,0.42766332841781246,0.473891312314063
45,0.28157628178596494,0.29731902156967716,0.3372486018642937
46,0.3294406354427338,0.3510770014969699,0.40871778407047704
47,0.32013130784034727,0.2998980089842555,0.35000305446152835
48,0.27593704462051394,0.34581780720906086,0.41946066347594113
49,0.287595146894455,0.4769247648227646,0.5455077954174317
50,0.3156764149665833,0.33347680410706854,0.3615000039031825
51,0.2869688034057617,0.3090852190213031,0.33822216692659046
52,0.2427108347415924,0.3238677195755832,0.36072718974241275
53,0.29295605421066284,0.29021130412457935,0.28394832377581253
54,0.32558944821357727,0.3362863444420229,0.37795280488495975
55,0.3257459342479706,0.33343969267534923,0.34535250897260056
56,0.1934519588947296,0.36165502846959124,0.39532149206731737
57,0.24771177768707275,0.3062695559248867,0.29733028669947204
58,0.27106842398643494,0.3037043450826622,0.31878835700221897
59,0.26713310480117797,0.2815118037074445,0.28102623556078093
60,0.30898086428642274,0.6081588742244675,0.5892011713735836
61,0.311944317817688,0.3756429797195526,0.41642843755250125
62,0.17273229360580444,0.26878739121448564,0.29619872754382104
63,0.24991152286529542,0.2679512019617012,0.28011851581101566
64,0.40173163414001467,0.3739686349788344,0.364364631397208
65,0.2852979004383087,0.286250728440572,0.27662845493591937
66,0.2302784502506256,0.3090686711920313,0.36661058541425723
67,0.34961138367652894,0.5640968005341219,0.5788984065203323
68,0.34618266224861144,0.5305123106542841,0.553091156114008
69,0.20772202014923097,0.3686180287096874,0.4528525102998793
70,0.29764769077301023,0.3475657162896122,0.3982273168170575
71,0.2500080943107605,0.36066762797803764,0.41396350897464557
72,0.23896074891090394,0.2802844736949507,0.3234989643096924
73,0.3242298424243927,0.30794052833534147,0.3487194420136127
74,0.2579302668571472,0.28092041863016337,0.3327746790708955
75,0.2942660450935364,0.35616529059697344,0.40888511151382606
76,0.2426912546157837,0.4172481291265373,0.4956956942056872
77,0.2583263158798218,0.30503565647515907,0.32228398507403344
78,0.2258586883544922,0.40518737270171384,0.5026553008974213
79,0.24679774045944214,0.3215398292943656,0.3581012978996198
80,0.33719428777694704,0.3467756236892149,0.38897143319710015
81,0.342590469121933,0.35565952220595026,0.3664677093938454
82,0.19244133234024047,0.32392969188919984,0.3118378814962721
83,0.26919567584991455,0.3092400876872511,0.29525053255336803
84,0.24153621792793273,0.3092237000005791,0.2850654647522366
85,0.3330484449863434,0.3211933345679777,0.28668069286444753
86,0.23650993704795836,0.31664186931518185,0.28499299963724983
87,0.2594973385334015,0.42730190380510075,0.5075570148291048
88,0.28990270495414733,0.2818485103457807,0.3543149970241429
89,0.21523972153663634,0.3695508133934205,0.42568013164185986
90,0.25896251797676084,0.27589235391961525,0.3225994786036383
91,0.2777583360671997,0.2809675314340247,0.32756777768282547
92,0.22065113186836244,0.2978866725082857,0.35892958923713447
93,0.25744360089302065,0.34262545640210074,0.39124706725484315
94,0.25418575406074523,0.33460168522524547,0.3699921000864088
95,0.1915334939956665,0.3124880761985319,0.3551920806009745
96,0.23996034860610962,0.3330339085624879,0.37298148071643006
97,0.1869432270526886,0.3318415528320404,0.35958570610616625
98,0.28277782797813417,0.3201959729194641,0.3392275836049896
99,0.24720829129219055,0.30948700746857977,0.3408353144360572
100,0.35080536603927615,0.3942682520452752,0.4501164500246343
101,0.32082016468048097,0.2764260517545493,0.2899482158041492
102,0.1940914511680603,0.2715664850660117,0.3172552315230222
103,0.2647930383682251,0.43614296884421844,0.5100870058708584
104,0.17668356299400328,0.37653255893523435,0.46647358002121914
105,0.23058204650878905,0.26103738273482724,0.3224549944867793
106,0.2576082944869995,0.6365201882569187,0.6224138724435236
107,0.29424226880073545,0.4177952911480364,0.45664892860294615
108,0.3153736650943756,0.3567115721932377,0.40075644021181717
109,0.3325180232524872,0.32978734338139915,0.3672221585647347
110,0.19795238971710205,0.3290936652436314,0.3361931387911138
111,0.20722879767417907,0.32433292018361837,0.3877789015622483
112,0.29286469221115113,0.3897186431540064,0.40824192393686354
113,0.3090622842311859,0.3135662143488964,0.3295033389760047
114,0.30943402647972107,0.31632562430508165,0.3403007080874492
115,0.34801929593086245,0.41418747011437473,0.4395983421925417
116,0.1864936351776123,0.3478776834097253,0.40635304721360355
117,0.171957391500473,0.33657246899892046,0.41358301442923007
118,0.20841943025588988,0.35886953322284193,0.4492122365027359
119,0.2852305114269257,0.47317088655678624,0.5138417052239487
120,0.2933982253074646,0.321537916918835,0.38097104645266977
121,0.2314486026763916,0.549893847431045,0.5880024740376424
122,0.3072270393371582,0.592759456979223,0.6068963187257039
123,0.28856354355812075,0.3702815656202385,0.4474016434138583
124,0.25663521885871887,0.3974402123186962,0.4434243674130784
125,0.26259773373603823,0.334607706012496,0.3620549680031452
126,0.25572035312652586,0.4406520113887557,0.4712821699909328
127,0.2808936953544617,0.41785907099045905,0.43497394900961023
128,0.3357995808124542,0.2987913862768426,0.2720349406458668
129,0.18465160727500915,0.39163236661129686,0.41200690601289885
130,0.20975458025932311,0.6045595177684921,0.587750021944341
131,0.30502755045890806,0.37537387911095677,0.4289316934408601
132,0.25534604787826537,0.30555409408477413,0.34225717524892274
133,0.25050678849220276,0.409625728446317,0.49393685822634353
134,0.17333815097808838,0.3749860532312508,0.4192015270596927
135,0.14425415992736818,0.30682925000248185,0.354550780094776
136,0.2517240881919861,0.33696747257048826,0.35944856626471294
137,0.31131317615509035,0.32559647689382715,0.33522303448509927
138,0.24924564361572266,0.33579423628657695,0.3969239008795355
139,0.17251873016357422,0.2854451005717358,0.33565405717830066
140,0.29085941314697267,0.4550447844597231,0.4806981320233689
141,0.3218953013420105,0.4621208460934191,0.4607328207222457
142,0.19719507098197936,0.35195104975298225,0.3863836139747777
143,0.28606775403022766,0.274107799472579,0.3258308313556553
144,0.2511748731136322,0.3030688784208642,0.374759745352047
145,0.20501889586448668,0.412720199809017,0.44635162832810704
146,0.3266724407672882,0.4101396037871579,0.41324794353898037
147,0.24275028705596924,0.3107289635991476,0.35384537940172806
148,0.2680958330631256,0.2691905929381589,0.26890453173942175
149,0.23724242448806762,0.2684044830770378,0.3105724355609147
150,0.22866401672363282,0.3562342589160046,0.46489972736417634
151,0.2139403760433197,0.33756721306996174,0.429454198203136
152,0.22298542857170106,0.3411234696227384,0.38970429811281027
153,0.3221075177192688,0.2865743996149086,0.31582403244431484
154,0.3511216640472412,0.28593884318707935,0.2933781644732682
155,0.18557218909263612,0.4098061868943364,0.4229058180887675
156,0.2832974076271057,0.26564422644764546,0.2833697605378849
157,0.22846473455429078,0.28242492173091477,0.34305495330967856
158,0.30690957307815553,0.2866993244872036,0.36469358021451026
159,0.2264161765575409,0.28756790994161585,0.32384617734201177
160,0.21291903257369996,0.2601356204733791,0.3109965029451036
161,0.2587733745574951,0.26753038814268915,0.27462274143376303
162,0.18657675981521607,0.331998285040798,0.36927474221003426
163,0.25368435978889464,0.2545354323214795,0.2636331031002949
164,0.21517969369888307,0.30202888078000173,0.3558785184142516
165,0.1892024278640747,0.27165696707116554,0.2652640643808031
166,0.23394935727119445,0.3091177825468132,0.31331418900145697
167,0.23305278420448303,0.29236793661692057,0.27016488485729573
168,0.17421862483024597,0.3303635615900338,0.35277736248429287
169,0.22495288252830506,0.36397474286067916,0.46342566332866236
170,0.1690421223640442,0.32926408641309624,0.38425491335465733
171,0.2683432877063751,0.4508104819849313,0.48499128130293384
172,0.23716964721679687,0.28032659909811364,0.29393541198415857
173,0.4336769819259644,0.3367957494345056,0.41512569570049795
174,0.29185512065887453,0.3979756207351225,0.4625716731720364
175,0.1873689591884613,0.3643869535032525,0.44296788247590213
176,0.261510556936264,0.3375586702162961,0.4045740120189706
177,0.16709214448928833,0.4227865618395518,0.4535504659426581
178,0.20196693539619445,0.29698941793786476,0.35768812403236466
179,0.2457901954650879,0.2648726917174925,0.2533225079172665
180,0.28716925978660585,0.515325212335012,0.544757082904737
181,0.2922109067440033,0.3462964590773525,0.41567169513899027
182,0.3247929930686951,0.3694757632462375,0.41200641258475706
183,0.2225653886795044,0.32333199518272676,0.3376706033637843
184,0.18637231588363648,0.33415540298783636,0.38414626330444496
185,0.2997586131095886,0.43037266903612986,0.4942754531644054
186,0.28892409801483154,0.45854844458131905,0.4906336413216345
187,0.308260315656662,0.3496942714036229,0.44118323154056194
188,0.3176330864429474,0.3982328111866871,0.47649356323419156
189,0.16347028017044068,0.32140808004930793,0.3683128658029222
190,0.15412244200706482,0.5676779732646713,0.5685070912862561
191,0.2322813391685486,0.5742415800152054,0.5651581189067093
192,0.28233790397644043,0.37135069054293346,0.4373578969965276
193,0.27433906197547914,0.2882893681526184,0.3033267425507614
194,0.2586413502693176,0.412942624953856,0.4899208957387
195,0.27291128039360046,0.5237574505518718,0.5582005277122419
196,0.2555947363376617,0.34158731081399574,0.4516144904893698
197,0.23469571471214296,0.3262227809572794,0.4195521774980211
198,0.2247711181640625,0.3833756518651204,0.4654138635114296
199,0.2549260437488556,0.4224286287663931,0.46215116854795474
200,0.24508458971977234,0.4482070839548685,0.44571814463310633
201,0.27978144884109496,0.3422396599528301,0.3294721602164593
202,0.14691101312637328,0.44448170963540135,0.4714819727484713
203,0.17571064233779907,0.34942076723259613,0.39127390962286096
204,0.23448851108551025,0.30090951775930014,0.3604403420821908
205,0.2506153345108032,0.3900106362549655,0.42819937910001304
206,0.22109843492507936,0.37180494544017745,0.43624127279851854
207,0.13936909437179565,0.37260782503219975,0.42122533702358755
208,0.14583693146705629,0.36272437601204377,0.41071248546089095
209,0.21647800207138063,0.30464893794921505,0.3780973817884308
210,0.3052627921104431,0.3237957394266703,0.36183006738879014
211,0.22681161165237426,0.34912335010896245,0.40007442543187094
212,0.16722847223281861,0.29310428952596274,0.35082717347390874
213,0.274400120973587,0.3578909520643303,0.39635151870471913
214,0.2800783932209015,0.3454402024487415,0.40296287389145685
215,0.18215391635894776,0.3034843414662832,0.37308738280817405
216,0.2660005033016205,0.3725988240127104,0.4190508772417442
217,0.2206234872341156,0.4190512723233326,0.4263546122718103
218,0.17054688930511475,0.4270562687552119,0.42906485390417354
219,0.30280025601387023,0.46279605828135845,0.44805698665146976
220,0.24272661209106444,0.3755121374704752,0.3572780158101898
221,0.24600057005882264,0.3155669555606612,0.30034923799259144
222,0.18868300318717957,0.350432709757104,0.37465647692532883
223,0.21213284730911255,0.3598259457622666,0.40612791678340165
224,0.1872648537158966,0.2774040426116392,0.30013491075063486
225,0.22341602444648742,0.5478337076773127,0.5680421234406147
226,0.3462444722652435,0.511185743722571,0.5343770464671027
227,0.31850323677062986,0.32149668845785667,0.3343092504235887
228,0.18902245163917542,0.2851785428552742,0.33103748387897136
229,0.2717537522315979,0.45346399459494163,0.4673845116625127
230,0.2996620833873749,0.6674085474876036,0.6409642714815041
231,0.3532761335372925,0.47396821070866413,0.420680084793838
232,0.22693070769309998,0.41112604126872787,0.364847505215517
233,0.23758840560913086,0.36156006821666853,0.3514828774117932
234,0.2681453347206116,0.26586632915290004,0.3024893378474049
235,0.1842251420021057,0.3519348660147334,0.353606495046124
236,0.2316540539264679,0.2915441178413759,0.31938340491855266
237,0.18591042160987853,0.3107085730656084,0.3194771673261505
238,0.1858609437942505,0.2899236262562763,0.29793146037563834
239,0.22551159858703612,0.31164870779198334,0.31874475528284446
240,0.2440953254699707,0.376096320439534,0.37539301643666534
241,0.17204340696334838,0.49782093461737575,0.5135993152549586
242,0.257973849773407,0.6073476198207901,0.5752612813231871
243,0.19469305276870727,0.4641400941883225,0.48943576493214086
244,0.24563665986061095,0.4346819484090231,0.47957512336907926
245,0.21587277054786683,0.28652089762400434,0.2918350997659349
246,0.39899181127548217,0.49157318652394305,0.5217733567522973
247,0.27998387813568115,0.4804107482174793,0.5417531648861993
248,0.1973283052444458,0.4979801213884928,0.5416632042717688
249,0.2516455888748169,0.43736769205116366,0.48161262949717415
250,0.15111101269721985,0.40047349628195705,0.45016793123225574
251,0.1943519115447998,0.43230106313544586,0.4789963696420807
252,0.21591801047325135,0.5005467038556753,0.5464422770382202
253,0.25592486262321473,0.5376433105353849,0.5432231616728085
254,0.3019223392009735,0.45054729444434843,0.4934330263088659
255,0.3106382429599762,0.4499931450349739,0.4946601667355016
256,0.17971805930137635,0.3658564507243145,0.4557180472255982
257,0.17049423456192017,0.3279501192541008,0.35408238528930036
258,0.30041004419326783,0.5474745753299759,0.5352016374007943
259,0.2988720893859863,0.5340436646737248,0.545811248194311
260,0.2998464941978455,0.46941104064504785,0.4981625670010282
261,0.32701969146728516,0.47377813939588614,0.5281095621512109
262,0.1860731840133667,0.36478264791419707,0.37123968797860685
263,0.15472678542137147,0.36652394231543484,0.373412851820287
264,0.19851149916648864,0.37457504976226624,0.3720624225655782
265,0.2660732567310333,0.36663152798112614,0.3729806880361026
266,0.26192415356636045,0.3283850069505623,0.35090239760801967
267,0.21896292567253112,0.4304451676736395,0.4895525402629498
268,0.32489848136901855,0.6658792768616274,0.6486828437785512
269,0.35578890442848204,0.6532987873238253,0.6293776453155833
270,0.2989437818527222,0.6371873394552484,0.5862515753077477
271,0.23460282683372496,0.6632216026984066,0.6384932398796082
272,0.3325931906700134,0.5774071367390184,0.584612815650468
273,0.26548936367034914,0.4547278679997088,0.5182131645605736
274,0.310895711183548,0.2835453037756035,0.26101875366623867
275,0.19623066186904908,0.44412075898733483,0.4996234700851834
276,0.22090400457382203,0.5802825330251671,0.5756334103259844
277,0.2978316068649292,0.5044742039887302,0.5299977137870395
278,0.2616656720638275,0.32364769800599796,0.36782832981384905
279,0.23492156267166137,0.3287307749311608,0.3454034310026267
280,0.1679383933544159,0.39567980349782,0.4190628123037594
281,0.14749122262001038,0.4354545818753989,0.4978241422741683
282,0.22919355630874633,0.37619057405425843,0.42272080527138467
283,0.30042625665664674,0.338941115930856,0.38034367745684594
284,0.23697046637535096,0.3637908316520323,0.3693032713280511
285,0.16951705813407897,0.4246033796344895,0.4000796927619226
286,0.27785494923591614,0.37689108230981483,0.38849026947906334
287,0.2777321934700012,0.33195530650127364,0.351993110376535
288,0.17684778571128845,0.3251901060701853,0.3392396624555293
289,0.279425722360611,0.42228743613484393,0.46059548609035533
290,0.21465322971343995,0.41837636533989964,0.4474270005816037
291,0.16886215209960936,0.42049781242048884,0.46363464888838146
292,0.3194148004055023,0.442779644426093,0.45823741942336876
293,0.2213447391986847,0.3800867422517524,0.41510562306826876
294,0.23840842843055726,0.3497869106660406,0.3609361470360117
295,0.18066341280937195,0.35244633849844875,0.3712041685261677
296,0.20060538053512572,0.36053369921374034,0.36711606414047715
297,0.1808502793312073,0.3623464997992458,0.366431381899057
298,0.19372503757476806,0.36320887128990814,0.3638904469529378
299,0.3197762668132782,0.3600721452609602,0.36287737507181067
300,0.3168653905391693,0.4176102531961648,0.4185229343237336
301,0.16863605976104737,0.4173866108239415,0.4224499986343777
302,0.26099881529808044,0.3631098256053695,0.3524173909855872
303,0.19676578640937806,0.3730941781078477,0.36142372347644924
304,0.27769321799278257,0.3709184563303568,0.3717134988185057
305,0.21753678917884828,0.4139528963939253,0.40331480367896483
306,0.19359115958213807,0.3550582973353834,0.3615269230813095
307,0.2540056884288788,0.3040879885834384,0.3318049815512195
308,0.19958577752113343,0.4706935695855014,0.4793067254970983
309,0.25492985248565675,0.3137932197157159,0.3375743830326906
310,0.20071543455123902,0.3321819305419922,0.40613083741099565
311,0.17830387353897095,0.3167935925793935,0.36536325990539237
312,0.22109092473983766,0.3569789320589548,0.40186673894370956
313,0.2351807951927185,0.36912137844476356,0.4038347583456138
314,0.15943365693092346,0.3704015770590449,0.40685583389911456
