,timestamp,tag,duration,package_0,package_1,dram_0,dram_1
62,1614469746.6712337,backward,0.13749122619628906,11734651.0,11628388.0,1103451.0,913945.0
63,1614469746.8087249,step,0.010232925415039062,797666.0,928403.0,71375.0,51332.0
64,1614469753.2507775,forward,0.10231733322143555,8512430.0,8645730.0,840276.0,650663.0
65,1614469753.3530948,loss,0.0012478828430175781,158630.0,179504.0,10098.0,7620.0
66,1614469753.3543427,backward,0.14462494850158691,12280974.0,12280303.0,1218217.0,929352.0
67,1614469753.4989676,step,0.011113882064819336,888670.0,945188.0,72140.0,82008.0
68,1614469761.676873,forward,0.10219025611877441,8524881.0,8690834.0,849823.0,657624.0
69,1614469761.7790632,loss,0.0012388229370117188,77941.0,93750.0,6977.0,6977.0
70,1614469761.780302,backward,0.44156885147094727,35912567.0,37581935.0,3243569.0,2895250.0
71,1614469762.221871,step,0.01073455810546875,820494.0,935118.0,74557.0,61858.0
72,1614469769.7322567,forward,0.10010123252868652,8331399.0,8567910.0,806203.0,658359.0
73,1614469769.832358,loss,0.0012371540069580078,81604.0,168090.0,17044.0,19982.0
74,1614469769.833595,backward,0.4687988758087158,38025965.0,39879293.0,3426435.0,2960917.0
75,1614469770.302394,step,0.010872364044189453,883359.0,930112.0,76286.0,69600.0
76,1614469785.1134624,forward,0.1054229736328125,8666116.0,8938759.0,877577.0,678157.0
77,1614469785.2188854,loss,0.0012786388397216797,81420.0,86303.0,6395.0,12179.0
78,1614469785.220164,backward,0.45929670333862305,37273098.0,38996238.0,3517226.0,3005930.0
79,1614469785.6794608,step,0.01100015640258789,889219.0,1100888.0,81059.0,86093.0
80,1614469792.0336602,forward,0.11006665229797363,9131568.0,9088478.0,902547.0,722986.0
81,1614469792.1437268,loss,0.0013730525970458984,81360.0,172424.0,7680.0,9486.0
82,1614469792.1450999,backward,0.19020652770996094,15971456.0,16120442.0,1558259.0,1217910.0
83,1614469792.3353064,step,0.011801481246948242,889341.0,1025266.0,82115.0,88128.0
84,1614469801.1362221,forward,0.10767173767089844,9038551.0,9148903.0,857060.0,728218.0
85,1614469801.2438939,loss,0.0013127326965332031,81055.0,174072.0,11169.0,4009.0
86,1614469801.2452066,backward,0.5725982189178467,46174381.0,48741269.0,4190410.0,3662055.0
87,1614469801.8178048,step,0.010289192199707031,813231.0,943540.0,82176.0,73088.0
88,1614469810.913174,forward,0.10447859764099121,8614846.0,8892372.0,818825.0,656202.0
89,1614469811.0176525,loss,0.0013384819030761719,81176.0,93445.0,6273.0,8538.0
90,1614469811.018991,backward,0.7066304683685303,56836769.0,60280180.0,5122379.0,4492431.0
91,1614469811.7256215,step,0.010347366333007812,882810.0,948118.0,67197.0,66800.0
92,1614469827.2486491,forward,0.11327266693115234,9382849.0,9674170.0,913471.0,744284.0
93,1614469827.3619218,loss,0.0017848014831542969,80384.0,176818.0,13739.0,14550.0
94,1614469827.3637066,backward,1.1305346488952637,90376294.0,96663754.0,8157930.0,7209467.0
95,1614469828.4942412,step,0.010791301727294922,895811.0,860899.0,84471.0,61827.0
96,1614469838.5803745,forward,0.9053142070770264,69602117.0,77403488.0,6437200.0,5745318.0
97,1614469839.4856887,loss,0.04767918586730957,3787344.0,4102956.0,329531.0,283846.0
98,1614469839.5333679,backward,0.5782625675201416,46815981.0,49441829.0,4202849.0,3602385.0
99,1614469840.1116304,step,0.04093503952026367,3242424.0,3540884.0,294923.0,290103.0
100,1614469848.8815749,forward,0.18818163871765137,15477194.0,16069539.0,1435431.0,1189361.0
101,1614469849.0697565,loss,0.0022499561309814453,161926.0,170105.0,10557.0,13969.0
102,1614469849.0720065,backward,0.40101027488708496,32627297.0,34259555.0,2986820.0,2569436.0
103,1614469849.4730167,step,0.010037899017333984,810850.0,755614.0,76118.0,54575.0
104,1614469859.4332263,forward,0.13721990585327148,11056735.0,11659272.0,1046505.0,863364.0
105,1614469859.5704463,loss,0.0062639713287353516,555906.0,522337.0,39413.0,38081.0
106,1614469859.5767102,backward,1.0007688999176025,79877665.0,85215419.0,7230061.0,6426857.0
107,1614469860.5774791,step,0.013579607009887695,1051022.0,1198606.0,104254.0,88633.0
108,1614469871.6634855,forward,0.10816693305969238,8872292.0,9222632.0,859998.0,652453.0
109,1614469871.7716525,loss,0.0012786388397216797,89294.0,79895.0,10893.0,5049.0
110,1614469871.772931,backward,0.6579306125640869,52823229.0,56291848.0,4746198.0,4157775.0
111,1614469872.4308617,step,0.010053634643554688,757933.0,863340.0,75108.0,67932.0
112,1614469879.6017733,forward,0.5014207363128662,37718958.0,42816662.0,3629558.0,3127825.0
113,1614469880.103194,loss,0.029576539993286133,2345392.0,2581903.0,185237.0,182544.0
114,1614469880.1327705,backward,0.31809401512145996,26040034.0,27110648.0,2465595.0,2077128.0
115,1614469880.4508646,step,0.01844334602355957,1452877.0,1625546.0,118269.0,113021.0
116,1614469892.8282988,forward,0.11116242408752441,9171058.0,9488501.0,893657.0,710440.0
117,1614469892.9394612,loss,0.0012581348419189453,68970.0,78003.0,12057.0,8415.0
118,1614469892.9407194,backward,0.1942460536956787,16228901.0,16582416.0,1559575.0,1225056.0
119,1614469893.1349654,step,0.010064840316772461,816343.0,854673.0,68957.0,69003.0
120,1614469899.7930243,forward,0.11582064628601074,9563757.0,9928869.0,915522.0,760869.0
121,1614469899.908845,loss,0.0014486312866210938,89782.0,78857.0,14871.0,7023.0
122,1614469899.9102936,backward,0.17515087127685547,14788354.0,14931725.0,1425807.0,1144226.0
123,1614469900.0854445,step,0.010360479354858398,802427.0,856321.0,72293.0,61108.0
124,1614469906.5756547,forward,0.10031700134277344,8309061.0,8654031.0,814128.0,647450.0
125,1614469906.6759717,loss,0.0012581348419189453,80932.0,84839.0,4406.0,9241.0
126,1614469906.67723,backward,0.13670849800109863,11660920.0,11598786.0,1100269.0,859921.0
127,1614469906.8139384,step,0.01002955436706543,811583.0,848692.0,68009.0,64352.0
128,1614469914.6784377,forward,0.10356497764587402,8517495.0,8774819.0,815750.0,655483.0
129,1614469914.7820027,loss,0.0012700557708740234,81726.0,74157.0,6640.0,10557.0
130,1614469914.7832727,backward,0.2938382625579834,24149718.0,25099546.0,2255572.0,1886704.0
131,1614469915.077111,step,0.010040283203125,810850.0,859250.0,77143.0,68223.0
132,1614469921.8975549,forward,0.10304093360900879,8554605.0,8784951.0,832749.0,651122.0
133,1614469922.0005958,loss,0.001287698745727539,92102.0,87768.0,7374.0,8170.0
134,1614469922.0018835,backward,0.26453089714050293,21846013.0,22594608.0,2049252.0,1705354.0
135,1614469922.2664144,step,0.010029792785644531,810728.0,850217.0,59134.0,57114.0
136,1614469932.1551416,forward,0.10351681709289551,8635354.0,8916786.0,838716.0,666820.0
137,1614469932.2586584,loss,0.0012624263763427734,71167.0,86914.0,10710.0,11873.0
138,1614469932.2599208,backward,0.30914759635925293,25278255.0,26300104.0,2376289.0,1948547.0
139,1614469932.5690684,step,0.010038614273071289,804136.0,857419.0,67503.0,66249.0
140,1614469939.1499317,forward,0.11097502708435059,9122841.0,9479285.0,900741.0,717172.0
141,1614469939.2609067,loss,0.0012829303741455078,70861.0,89355.0,9578.0,4421.0
142,1614469939.2621896,backward,0.15329194068908691,13023893.0,13029569.0,1261042.0,987417.0
143,1614469939.4154816,step,0.010175466537475586,820554.0,846067.0,81594.0,58752.0
144,1614469946.6588478,forward,0.10782575607299805,9009803.0,9200171.0,881219.0,681845.0
145,1614469946.7666736,loss,0.0012934207916259766,79651.0,84534.0,8691.0,5293.0
146,1614469946.767967,backward,0.13943028450012207,11892670.0,11889801.0,1168476.0,935244.0
147,1614469946.9073973,step,0.010146379470825195,815977.0,847898.0,57589.0,58369.0
148,1614469954.6274247,forward,0.11625075340270996,9615027.0,9909947.0,945157.0,759813.0
149,1614469954.7436755,loss,0.0013072490692138672,178100.0,94238.0,9241.0,8813.0
150,1614469954.7449827,backward,0.7910242080688477,63390585.0,67491405.0,5732344.0,5040065.0
151,1614469955.536007,step,0.010041952133178711,795591.0,830564.0,67749.0,65438.0
152,1614469967.3694549,forward,0.10620546340942383,8752175.0,9068397.0,874823.0,653233.0
153,1614469967.4756603,loss,0.0012793540954589844,81725.0,78491.0,7834.0,4896.0
154,1614469967.4769397,backward,0.6667501926422119,53551621.0,56899452.0,4852732.0,4256476.0
155,1614469968.1436899,step,0.010489463806152344,900816.0,856748.0,79039.0,73746.0
156,1614469978.4821577,forward,0.11125874519348145,9139197.0,9494116.0,906586.0,693671.0
157,1614469978.5934165,loss,0.0013151168823242188,80872.0,81299.0,4101.0,11200.0
158,1614469978.5947316,backward,0.6760623455047607,54413374.0,57722874.0,5029462.0,4323795.0
159,1614469979.270794,step,0.010393857955932617,807432.0,848814.0,69615.0,54881.0
160,1614469989.2689073,forward,0.25530052185058594,19311413.0,21720526.0,1901514.0,1650656.0
161,1614469989.5242078,loss,0.006931304931640625,557188.0,600889.0,54683.0,43942.0
162,1614469989.5311391,backward,0.4739813804626465,38291345.0,40421345.0,3505612.0,3023570.0
163,1614469990.0051205,step,0.01243734359741211,1052915.0,1105527.0,89826.0,69799.0
164,1614469999.5341015,forward,0.4989664554595947,37815455.0,42482374.0,3606684.0,3276893.0
165,1614470000.033068,loss,0.021271944046020508,1661434.0,1804744.0,144784.0,136017.0
166,1614470000.05434,backward,0.5984082221984863,48104552.0,51082694.0,4380451.0,3897629.0
167,1614470000.652748,step,0.022168874740600586,1843257.0,1892085.0,158172.0,139260.0
168,1614470010.7629187,forward,0.10286712646484375,8522195.0,8826027.0,820463.0,686435.0
169,1614470010.8657858,loss,0.0012867450714111328,84473.0,93628.0,8644.0,4161.0
170,1614470010.8670726,backward,0.3997535705566406,32430093.0,34116795.0,2997347.0,2571869.0
171,1614470011.2668262,step,0.010500192642211914,893369.0,853391.0,77188.0,66372.0
172,1614470018.9523323,forward,0.10853457450866699,8884499.0,9315162.0,882550.0,692417.0
173,1614470019.0608668,loss,0.0013933181762695312,166443.0,92163.0,9884.0,6824.0
174,1614470019.0622602,backward,0.43709349632263184,35373871.0,37310756.0,3239392.0,2847911.0
175,1614470019.4993536,step,0.010858297348022461,893980.0,858275.0,85053.0,69432.0
176,1614470028.4360175,forward,0.10074710845947266,8392129.0,8542581.0,835304.0,670369.0
177,1614470028.5367646,loss,0.0012657642364501953,81116.0,83496.0,6150.0,5325.0
178,1614470028.5380304,backward,0.41124534606933594,33421484.0,35112458.0,3057048.0,2625954.0
179,1614470028.9492757,step,0.010237693786621094,810911.0,941526.0,79957.0,71849.0
180,1614470037.9076355,forward,0.5817041397094727,44266855.0,49642878.0,4256093.0,3778457.0
181,1614470038.4893396,loss,0.039832353591918945,3145194.0,3412345.0,260697.0,266710.0
182,1614470038.529172,backward,0.5273196697235107,42408644.0,44861213.0,3940974.0,3387022.0
183,1614470039.0564916,step,0.04627037048339844,3653922.0,3945364.0,326945.0,271407.0
184,1614470047.30513,forward,0.11674690246582031,9696143.0,9951390.0,980409.0,743229.0
185,1614470047.421877,loss,0.0012705326080322266,78368.0,108582.0,7129.0,7619.0
186,1614470047.4231474,backward,0.23245763778686523,19282971.0,19827036.0,1823883.0,1511640.0
187,1614470047.655605,step,0.010271310806274414,808043.0,852232.0,87363.0,64520.0
188,1614470056.0321333,forward,0.09883308410644531,8274210.0,8449441.0,803036.0,648032.0
189,1614470056.1309664,loss,0.0012483596801757812,85327.0,76111.0,8354.0,4896.0
190,1614470056.1322148,backward,0.4985826015472412,40273212.0,42605726.0,3630109.0,3215433.0
191,1614470056.6307974,step,0.010326385498046875,787657.0,851377.0,74342.0,70930.0
192,1614470066.079443,forward,0.09877586364746094,8167093.0,8446084.0,804244.0,641728.0
193,1614470066.1782188,loss,0.0012824535369873047,162414.0,82641.0,24006.0,7375.0
194,1614470066.1795013,backward,0.25139284133911133,20737618.0,21514167.0,2028382.0,1637482.0
195,1614470066.4308941,step,0.010181665420532227,801328.0,856382.0,63296.0,60726.0
196,1614470073.8300598,forward,0.09929776191711426,8238199.0,8434548.0,810441.0,640121.0
197,1614470073.9293575,loss,0.0012459754943847656,80933.0,82092.0,6610.0,4406.0
198,1614470073.9306035,backward,0.3261585235595703,26693169.0,27927053.0,2516498.0,2083677.0
199,1614470074.256762,step,0.010169267654418945,801084.0,862852.0,66723.0,63112.0
200,1614470083.0787277,forward,0.0962381362915039,8014994.0,8207315.0,800144.0,601274.0
201,1614470083.1749659,loss,0.0012624263763427734,159423.0,167236.0,9395.0,10649.0
202,1614470083.1762283,backward,0.41410279273986816,33560827.0,35256440.0,3080440.0,2704214.0
203,1614470083.590331,step,0.01016545295715332,802061.0,849119.0,63296.0,57834.0
204,1614470093.2541106,forward,0.1029965877532959,8479470.0,8796425.0,823369.0,658084.0
205,1614470093.3571072,loss,0.0012524127960205078,156860.0,88379.0,9639.0,8874.0
206,1614470093.3583596,backward,0.547661542892456,44134042.0,46818301.0,4115792.0,3515955.0
207,1614470093.906021,step,0.010241031646728516,816588.0,857663.0,73822.0,46344.0
208,1614470103.8971012,forward,0.0998380184173584,8335550.0,8539895.0,838348.0,625127.0
209,1614470103.9969392,loss,0.0013074874877929688,78430.0,81848.0,6824.0,8614.0
210,1614470103.9982467,backward,0.5937960147857666,47809021.0,50715264.0,4368242.0,3826745.0
211,1614470104.5920427,step,0.010667085647583008,809202.0,940122.0,73073.0,69048.0
212,1614470114.6989787,forward,0.10767078399658203,8881020.0,9194922.0,892219.0,670278.0
213,1614470114.8066494,loss,0.0012845993041992188,85571.0,91431.0,9196.0,4253.0
214,1614470114.807934,backward,0.5252878665924072,42422437.0,44754890.0,3981213.0,3393525.0
215,1614470115.333222,step,0.010386228561401367,804198.0,942991.0,61888.0,83415.0
216,1614470125.735956,forward,0.0975344181060791,8100809.0,8387064.0,790169.0,633940.0
217,1614470125.8334904,loss,0.00125885009765625,78308.0,84778.0,13846.0,10282.0
218,1614470125.8347492,backward,0.45839524269104004,37104947.0,39127951.0,3394611.0,2961896.0
219,1614470126.2931445,step,0.010367631912231445,895566.0,849729.0,79361.0,65209.0
220,1614470134.7577605,forward,0.10607171058654785,8674966.0,9001992.0,836833.0,672068.0
221,1614470134.8638322,loss,0.0013003349304199219,163574.0,94115.0,7497.0,7987.0
222,1614470134.8651326,backward,0.22145986557006836,18334364.0,18800795.0,1753151.0,1401418.0
223,1614470135.0865924,step,0.010538816452026367,884764.0,948178.0,65851.0,81565.0
224,1614470142.7900703,forward,0.10289812088012695,8538064.0,8822182.0,811191.0,664020.0
225,1614470142.8929684,loss,0.0012845993041992188,75195.0,78735.0,4467.0,4682.0
226,1614470142.894253,backward,0.39308977127075195,32004069.0,33510534.0,2997531.0,2478340.0
227,1614470143.2873428,step,0.010538816452026367,814390.0,857481.0,79651.0,82757.0
228,1614470152.4934492,forward,0.10042095184326172,8303995.0,8631936.0,845616.0,650663.0
229,1614470152.5938702,loss,0.0012760162353515625,160217.0,84839.0,7543.0,8996.0
230,1614470152.5951462,backward,0.5143952369689941,41472733.0,43895395.0,3765590.0,3274032.0
231,1614470153.1095414,step,0.010540246963500977,891783.0,948240.0,71481.0,57084.0
232,1614470161.4321225,forward,0.09955978393554688,8232218.0,8455362.0,817908.0,635791.0
233,1614470161.5316823,loss,0.0012974739074707031,177062.0,83801.0,10817.0,8354.0
234,1614470161.5329797,backward,0.22456622123718262,18634413.0,19172070.0,1767900.0,1480688.0
235,1614470161.757546,step,0.010300636291503906,820005.0,866086.0,76194.0,71038.0
236,1614470170.8273854,forward,0.09912562370300293,8249674.0,8439127.0,820983.0,660180.0
237,1614470170.926511,loss,0.001271963119506836,91858.0,93994.0,6028.0,9884.0
238,1614470170.927783,backward,0.4466989040374756,36180876.0,38101343.0,3398084.0,2866608.0
239,1614470171.374482,step,0.010236740112304688,810362.0,838987.0,69233.0,58599.0
240,1614470180.838574,forward,0.09955382347106934,8241678.0,8426676.0,789939.0,629794.0
241,1614470180.9381278,loss,0.0012621879577636719,89111.0,80078.0,10802.0,4529.0
242,1614470180.93939,backward,0.5982611179351807,48220885.0,50863029.0,4406232.0,3821558.0
243,1614470181.537651,step,0.010201454162597656,811583.0,943967.0,79438.0,61077.0
244,1614470191.5366924,forward,0.10408544540405273,8695169.0,8873451.0,819254.0,666728.0
245,1614470191.6407778,loss,0.0013303756713867188,84716.0,83618.0,12362.0,10496.0
246,1614470191.6421082,backward,0.48818421363830566,39550253.0,41594376.0,3686704.0,3165983.0
247,1614470192.1302924,step,0.010560989379882812,818601.0,847166.0,89642.0,66693.0
248,1614470201.342989,forward,0.10764169692993164,8858315.0,9134193.0,909753.0,702774.0
249,1614470201.4506307,loss,0.0012636184692382812,78979.0,81237.0,14000.0,10710.0
250,1614470201.4518943,backward,0.4605293273925781,37307522.0,39192771.0,3457494.0,3048709.0
251,1614470201.9124236,step,0.010462760925292969,890317.0,858213.0,72185.0,65836.0
252,1614470211.9609854,forward,0.10454058647155762,8666604.0,8911048.0,909065.0,683574.0
253,1614470212.065526,loss,0.001268625259399414,88928.0,103882.0,6365.0,9027.0
254,1614470212.0667946,backward,0.5515656471252441,44509896.0,47031374.0,4091112.0,3587437.0
255,1614470212.6183603,step,0.010200262069702148,813841.0,857481.0,70625.0,63693.0
256,1614470222.4032521,forward,0.09856820106506348,8170817.0,8459268.0,816393.0,619757.0
257,1614470222.5018203,loss,0.001275777816772461,80627.0,90027.0,4865.0,4345.0
258,1614470222.503096,backward,0.4302196502685547,34927767.0,36719571.0,3253973.0,2743902.0
259,1614470222.9333158,step,0.010410547256469727,813352.0,851805.0,79744.0,66479.0
260,1614470230.7111695,forward,0.10141277313232422,8413614.0,8613259.0,833070.0,634507.0
261,1614470230.8125823,loss,0.0016510486602783203,160888.0,162903.0,13953.0,12592.0
262,1614470230.8142333,backward,0.2063922882080078,17155535.0,17570023.0,1629496.0,1364423.0
263,1614470231.0206256,step,0.010782957077026367,898008.0,943479.0,79820.0,59058.0
264,1614470240.182345,forward,0.617931604385376,46275639.0,52650012.0,4441620.0,3998854.0
265,1614470240.8002765,loss,0.02689385414123535,2133356.0,2338434.0,194096.0,187486.0
266,1614470240.8271704,backward,0.6816725730895996,54727277.0,58310337.0,4953054.0,4311448.0
267,1614470241.508843,step,0.02327251434326172,1909358.0,1982355.0,158294.0,150292.0
268,1614470251.0062234,forward,0.10130786895751953,8424784.0,8650613.0,829229.0,653601.0
269,1614470251.1075313,loss,0.0013239383697509766,81909.0,168578.0,5539.0,4437.0
270,1614470251.1088552,backward,0.2881932258605957,23760925.0,24551207.0,2256505.0,1797398.0
271,1614470251.3970485,step,0.010618209838867188,810850.0,953122.0,78336.0,74817.0
272,1614470258.8304968,forward,0.10165762901306152,8411844.0,8603799.0,838119.0,631615.0
273,1614470258.9321544,loss,0.001291513442993164,82885.0,95459.0,9547.0,10128.0
274,1614470258.933446,backward,0.32064080238342285,26266962.0,27347281.0,2428997.0,2056336.0
275,1614470259.2540867,step,0.010465621948242188,812010.0,844541.0,74435.0,63265.0
276,1614470269.091249,forward,0.10932469367980957,8970802.0,9240699.0,884462.0,670354.0
277,1614470269.2005737,loss,0.0013072490692138672,78247.0,172057.0,7757.0,11506.0
278,1614470269.201881,backward,0.5126094818115234,41461686.0,43729198.0,3761352.0,3310813.0
279,1614470269.7144904,step,0.010791778564453125,883848.0,863034.0,82972.0,57681.0
280,1614470279.014736,forward,0.5814113616943359,43769053.0,49585079.0,4179180.0,3762300.0
281,1614470279.5961473,loss,0.036531925201416016,2921562.0,3082816.0,271697.0,258111.0
282,1614470279.6326792,backward,0.5140454769134521,41475297.0,43866221.0,3842916.0,3326190.0
283,1614470280.1467247,step,0.021174907684326172,1680171.0,1689327.0,140913.0,114321.0
284,1614470289.5163517,forward,0.10447835922241211,8755593.0,8831947.0,830622.0,665550.0
285,1614470289.62083,loss,0.0013422966003417969,86059.0,91370.0,11964.0,5049.0
286,1614470289.6221724,backward,0.5405492782592773,43578685.0,46111210.0,3910237.0,3471386.0
287,1614470290.1627216,step,0.010615110397338867,802671.0,873838.0,65759.0,72293.0
288,1614470299.9142694,forward,0.09928655624389648,8294595.0,8437906.0,796411.0,613239.0
289,1614470300.013556,loss,0.0012464523315429688,87952.0,80078.0,7313.0,4957.0
290,1614470300.0148025,backward,0.44187498092651367,35745575.0,37740443.0,3274231.0,2872514.0
291,1614470300.4566774,step,0.0106353759765625,890927.0,853086.0,72170.0,64658.0
292,1614470309.0722528,forward,0.11340904235839844,9306800.0,9642492.0,886390.0,738899.0
293,1614470309.1856618,loss,0.001706838607788086,162719.0,81238.0,13204.0,6823.0
294,1614470309.1873686,backward,0.4152200222015381,33785009.0,35460785.0,3094945.0,2698461.0
295,1614470309.6025887,step,0.011060237884521484,892393.0,933714.0,83798.0,56855.0
296,1614470318.7841346,forward,0.44757699966430664,34494907.0,38192774.0,3195007.0,2872468.0
297,1614470319.2317116,loss,0.021010398864746094,1735042.0,1790767.0,147216.0,138282.0
298,1614470319.252722,backward,0.6177089214324951,49715571.0,52646777.0,4516071.0,4001057.0
299,1614470319.870431,step,0.027164220809936523,2156549.0,2313592.0,183523.0,181045.0
300,1614470329.1165743,forward,0.19983124732971191,15404746.0,17076922.0,1507524.0,1303024.0
301,1614470329.3164055,loss,0.007272958755493164,644896.0,605833.0,51240.0,48822.0
302,1614470329.3236785,backward,0.4317333698272705,34995394.0,36775175.0,3253407.0,2818582.0
303,1614470329.7554119,step,0.015822887420654297,1269528.0,1367306.0,108171.0,86246.0
304,1614470337.873112,forward,0.09870028495788574,8179361.0,8450723.0,788454.0,625953.0
305,1614470337.9718122,loss,0.0013053417205810547,82092.0,87952.0,5264.0,4498.0
306,1614470337.9731176,backward,0.3077127933502197,25188595.0,26290826.0,2373642.0,1951883.0
307,1614470338.2808304,step,0.011030197143554688,891111.0,863401.0,84211.0,73394.0
308,1614470346.557453,forward,0.09584569931030273,7960978.0,8222208.0,783727.0,629579.0
309,1614470346.6532986,loss,0.0012485980987548828,153381.0,83984.0,6947.0,7467.0
310,1614470346.6545472,backward,0.36318016052246094,29615891.0,30985944.0,2739954.0,2357393.0
311,1614470347.0177274,step,0.011107921600341797,885862.0,932371.0,80830.0,78275.0
312,1614470355.407464,forward,0.10349225997924805,8566994.0,8860085.0,795248.0,661771.0
313,1614470355.5109563,loss,0.0012784004211425781,81665.0,89477.0,7099.0,11383.0
