,timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
0,1614395316.629121,forward,0.6865236759185791,10373203.0,1364804.0,8637368.0,0.0
1,1614395317.3156447,loss,0.0009224414825439453,11108.0,2624.0,6714.0,0.0
2,1614395317.3165672,backward,1.3342525959014893,20010997.0,2490106.0,16703632.0,0.0
3,1614395318.6508198,step,0.047548770904541016,514036.0,113037.0,387816.0,0.0
4,1614395337.3992631,forward,0.6844749450683594,10413670.0,1371579.0,8622598.0,0.0
5,1614395338.083738,loss,0.0009186267852783203,11841.0,2685.0,7202.0,0.0
6,1614395338.0846567,backward,1.3820326328277588,20662483.0,2558221.0,17197710.0,0.0
7,1614395339.4666893,step,0.044487714767456055,481628.0,112122.0,349181.0,0.0
8,1614395358.2398288,forward,0.6749804019927979,10336278.0,1346127.0,8620522.0,0.0
9,1614395358.9148092,loss,0.0009777545928955078,11657.0,2442.0,7019.0,0.0
10,1614395358.915787,backward,1.32615065574646,19930613.0,2497125.0,16585529.0,0.0
11,1614395360.2419376,step,0.04050564765930176,434203.0,108154.0,306151.0,0.0
12,1614395379.0079615,forward,0.6820511817932129,10309300.0,1381588.0,8556069.0,10071.0
13,1614395379.6900127,loss,0.0009088516235351562,11901.0,2625.0,6714.0,0.0
14,1614395379.6909215,backward,1.3704683780670166,20401620.0,2506158.0,17014971.0,977.0
15,1614395381.06139,step,0.037494659423828125,380981.0,102051.0,273071.0,0.0
16,1614395401.7796762,forward,0.6661436557769775,10105382.0,1225521.0,8656349.0,0.0
17,1614395402.4458199,loss,0.0008740425109863281,12268.0,1954.0,6653.0,0.0
18,1614395402.446694,backward,1.3130292892456055,19620006.0,2228204.0,16852801.0,0.0
19,1614395403.7597232,step,0.036539554595947266,368590.0,97839.0,271667.0,0.0
20,1614395422.3230293,forward,0.6696407794952393,10221959.0,1240476.0,8751748.0,0.0
21,1614395422.99267,loss,0.0009403228759765625,11047.0,1526.0,6714.0,0.0
22,1614395422.9936104,backward,1.348478078842163,20185740.0,2245111.0,17269914.0,0.0
23,1614395424.3420885,step,0.03418421745300293,354186.0,96130.0,258178.0,0.0
24,1614395442.8395102,forward,0.6702630519866943,10238926.0,1250180.0,8753639.0,0.0
25,1614395443.5097733,loss,0.0009644031524658203,10254.0,1831.0,7019.0,0.0
26,1614395443.5107377,backward,1.3281025886535645,19874583.0,2225397.0,17040972.0,0.0
27,1614395444.8388402,step,0.03334832191467285,340087.0,95032.0,248352.0,0.0
28,1614395463.4163482,forward,0.6719198226928711,10131139.0,1242490.0,8660317.0,0.0
29,1614395464.088268,loss,0.0008981227874755859,11535.0,2136.0,7569.0,0.0
30,1614395464.0891662,backward,11.808080196380615,176151161.0,6931989.0,158219382.0,0.0
31,1614395475.8972464,step,0.03139925003051758,346740.0,92773.0,256835.0,0.0
32,1614395562.4480588,forward,0.6611475944519043,10021763.0,1231931.0,8483804.0,0.0
33,1614395563.1092064,loss,0.0009322166442871094,11902.0,2563.0,7324.0,0.0
34,1614395563.1101387,backward,1.3112635612487793,19559276.0,2237482.0,16784259.0,0.0
35,1614395564.4214022,step,0.03267240524291992,336669.0,93567.0,234314.0,0.0
36,1614395642.0696979,forward,0.6523244380950928,10816073.0,1244626.0,9357337.0,0.0
37,1614395642.7220223,loss,0.0008690357208251953,0.0,0.0,7080.0,0.0
38,1614395642.7228913,backward,1.3352396488189697,20003489.0,2241205.0,17189409.0,0.0
39,1614395644.058131,step,0.03255939483642578,322387.0,94787.0,234801.0,0.0
40,1614395670.977118,forward,0.6616847515106201,10398167.0,1232053.0,8914712.0,0.0
41,1614395671.6388028,loss,0.001001596450805664,12939.0,2380.0,7080.0,0.0
42,1614395671.6398044,backward,7.019150018692017,103956766.0,4827930.0,92964788.0,0.0
43,1614395678.6589544,step,0.03055548667907715,355956.0,92590.0,257263.0,0.0
44,1614395700.1163056,forward,0.6780364513397217,10210545.0,1266843.0,8665139.0,44800.0
45,1614395700.794342,loss,0.0009031295776367188,0.0,0.0,7019.0,0.0
46,1614395700.7952452,backward,1.3438868522644043,20082895.0,2231622.0,17274126.0,3784.0
47,1614395702.139132,step,0.03121018409729004,332336.0,94544.0,231933.0,0.0
48,1614395835.9426515,forward,0.6478848457336426,10825839.0,1221860.0,9391517.0,0.0
49,1614395836.5905364,loss,0.0008668899536132812,11170.0,1709.0,7019.0,0.0
50,1614395836.5914032,backward,10.792069673538208,160077593.0,6444624.0,143690367.0,0.0
51,1614395847.383473,step,0.030172109603881836,331359.0,91309.0,244750.0,0.0
52,1614395953.6415403,forward,0.674872636795044,10741915.0,1397702.0,8873025.0,123230.0
53,1614395954.316413,loss,0.0009248256683349609,11109.0,2014.0,6591.0,0.0
54,1614395954.3173378,backward,18.029236793518066,268641951.0,17287981.0,230514730.0,110901.0
55,1614395972.3465745,step,0.03095412254333496,351867.0,95703.0,249633.0,0.0
56,1614396112.5776095,forward,0.7390305995941162,11900605.0,1762508.0,9519873.0,357055.0
57,1614396113.3166401,loss,0.0009634494781494141,10437.0,2258.0,6714.0,0.0
58,1614396113.3176036,backward,4.990370512008667,74073357.0,7960368.0,59823577.0,2299433.0
59,1614396118.307974,step,0.03738689422607422,398986.0,121154.0,252563.0,18249.0
60,1614396184.694227,forward,0.8205687999725342,13396206.0,1879634.0,9285377.0,1893428.0
61,1614396185.5147958,loss,0.0012488365173339844,10742.0,2014.0,9094.0,2319.0
62,1614396185.5160446,backward,7.1379547119140625,105360632.0,10598240.0,78477766.0,10164708.0
