,iter_loss
0,0.9349924564361572
1,0.9358827590942382
2,0.9460970640182496
3,0.9372980654239654
4,0.9360625803470611
5,0.9369500517845154
6,0.9405856966972351
7,0.9255607843399047
8,0.9276577055454254
9,0.9213233888149261
10,0.9211410403251648
11,0.9173548758029938
12,0.8520980298519134
13,0.8586224555969239
14,0.7989904344081878
15,0.7840323984622956
16,0.763456791639328
17,0.7782848238945007
18,0.68733069896698
19,0.7052867233753204
20,0.5854031920433045
21,0.6092363834381104
22,0.6181997656822205
23,0.6287908911705017
24,0.6049127876758575
25,0.6033231079578399
26,0.49802387952804567
27,0.529891163110733
28,0.5920071423053741
29,0.4855658710002899
30,0.40579900741577146
31,0.415236222743988
32,0.4578878700733185
33,0.45347918272018434
34,0.40706350207328795
35,0.38606396317481995
36,0.5198896527290344
37,0.5132206439971924
38,0.3272720277309418
39,0.3674172043800354
40,0.4136233150959015
41,0.3368913531303406
42,0.3027515888214111
43,0.3134456515312195
44,0.38482276201248167
45,0.3357527136802673
46,0.3347661554813385
47,0.2933234333992004
48,0.3623421132564545
49,0.37085315585136414
50,0.402681827545166
51,0.324241441488266
52,0.2913508892059326
53,0.31468051075935366
54,0.2540602445602417
55,0.3431109249591827
56,0.3540253102779388
57,0.33546335697174073
58,0.3079555511474609
59,0.34771565198898313
60,0.295179545879364
61,0.3601469397544861
62,0.27744118571281434
63,0.39819527268409727
64,0.2701573848724365
65,0.4188926577568054
66,0.4242854297161102
67,0.35771393179893496
68,0.3642869472503662
69,0.2920925259590149
70,0.30723915696144105
71,0.22081904411315917
72,0.2914166748523712
73,0.27588858008384703
74,0.2691003501415253
75,0.40264939665794375
76,0.20616997480392457
77,0.3306998074054718
78,0.33187222480773926
79,0.3499270021915436
80,0.24076595306396484
81,0.24213854670524598
82,0.3446025848388672
83,0.3023718595504761
84,0.2224703848361969
85,0.3765676498413086
86,0.3336747169494629
87,0.22016123533248902
88,0.31221843957901
89,0.3918841481208801
90,0.35021692514419556
91,0.33148521184921265
92,0.2555448353290558
93,0.3116149365901947
94,0.40530344247817995
95,0.26973876953125
96,0.3177411794662476
97,0.21287874579429628
98,0.29449771642684935
99,0.3579505801200867
100,0.4019371569156647
101,0.2807432532310486
102,0.3190893650054932
103,0.20377538800239564
104,0.24102518558502198
105,0.27110907435417175
106,0.3352930903434753
107,0.3210016071796417
108,0.31195064783096316
109,0.24858060479164124
110,0.3059738874435425
111,0.365706205368042
112,0.2522474408149719
113,0.20083158016204833
114,0.24471936821937562
115,0.2770322859287262
116,0.3078225255012512
117,0.250949901342392
118,0.25914028882980344
119,0.377949059009552
120,0.3161377549171448
121,0.20293808579444886
122,0.22881884574890138
123,0.3333013355731964
124,0.2683567404747009
125,0.22590296864509582
126,0.2606452524662018
127,0.3336343586444855
128,0.2692027747631073
129,0.2599519908428192
130,0.23573651313781738
131,0.2472223162651062
132,0.3039918184280396
133,0.35374538898468016
134,0.27967315912246704
135,0.24285587072372436
136,0.25973342061042787
137,0.19425204396247864
138,0.27651692628860475
139,0.2441715717315674
140,0.28207636475563047
141,0.23664498329162598
142,0.27218847870826723
143,0.2639543950557709
144,0.27282166481018066
145,0.24448930621147155
146,0.36097524762153627
147,0.2498236835002899
148,0.3737995147705078
149,0.37160843014717104
150,0.3199414610862732
151,0.33625584840774536
152,0.2797344148159027
153,0.24877858757972718
154,0.1930546760559082
155,0.22211906909942628
156,0.2624070465564728
157,0.2252224087715149
158,0.3410544157028198
159,0.18480023741722107
160,0.30556429028511045
161,0.3302734613418579
162,0.3312487483024597
163,0.2212708353996277
164,0.21474554538726806
165,0.31144688129425047
166,0.27428497076034547
167,0.1855647921562195
168,0.3214605987071991
169,0.304553359746933
170,0.19004548192024232
171,0.27738125920295714
172,0.34890462160110475
173,0.31704222559928896
174,0.3050647437572479
175,0.22544301748275758
176,0.27181012034416197
177,0.3699625253677368
178,0.23874060511589051
179,0.28995001316070557
180,0.20888277888298035
181,0.2699224233627319
182,0.3292296051979065
183,0.34886484742164614
184,0.24858209490776062
185,0.2797108471393585
186,0.19730608463287352
187,0.22414408922195433
188,0.264856618642807
189,0.32494998574256895
190,0.2658791422843933
191,0.2970875084400177
192,0.2425374150276184
193,0.29046058654785156
194,0.34281997084617616
195,0.2358997046947479
196,0.20138490200042725
197,0.24446452856063844
198,0.24279414415359496
199,0.2829391539096832
200,0.20947597026824952
201,0.2374519944190979
202,0.3394014835357666
203,0.2709080636501312
204,0.19378154277801513
205,0.20701028704643248
206,0.3282137274742126
207,0.243611615896225
208,0.20416991114616395
209,0.24579035639762878
210,0.315486341714859
211,0.25524542927742006
212,0.24778012037277222
213,0.2093505322933197
214,0.22730278372764587
215,0.2883999466896057
216,0.3155197620391846
217,0.25838494300842285
218,0.24576379656791686
219,0.23611164689064026
220,0.20190917253494262
221,0.26613855361938477
222,0.21152286529541015
223,0.25986930131912234
224,0.22450942993164064
225,0.255070960521698
226,0.2532301783561707
227,0.2455228626728058
228,0.2159396529197693
229,0.3405816495418549
230,0.25027326941490174
231,0.35399609208106997
232,0.3552376329898834
233,0.3056860029697418
234,0.31188644766807555
235,0.26525200009346006
236,0.2371058166027069
237,0.1715141236782074
238,0.2117675542831421
239,0.2647250533103943
240,0.224901682138443
241,0.3094548761844635
242,0.16983642578125
243,0.2741864681243896
244,0.3045206606388092
245,0.2799892842769623
246,0.2166742742061615
247,0.19733107089996338
248,0.28815815448760984
249,0.25698827505111693
250,0.17877182960510254
251,0.31362417340278625
252,0.2873516321182251
253,0.18628734946250916
254,0.25557814836502074
255,0.318276572227478
