,timestamp,tag,duration,package_0,package_1,dram_0,dram_1,nvidia_gpu_0
0,1613606800.2386317,forward,0.005012989044189453,183532.0,202759.0,33782.0,47874.0,0
1,1613606800.2436447,loss,0.0009248256683349609,39063.0,0.0,8400.0,9578.0,0
2,1613606800.2445695,backward,0.003839731216430664,146667.0,171691.0,34287.0,30707.0,0
3,1613606800.2484093,step,0.00701451301574707,257873.0,287109.0,58309.0,77081.0,997
4,1613606834.9557505,forward,0.004625082015991211,190796.0,183105.0,42779.0,43100.0,250
5,1613606834.9603755,loss,0.0014317035675048828,38391.0,35400.0,8675.0,8767.0,0
6,1613606834.9618073,backward,0.0036258697509765625,148864.0,144287.0,34624.0,34808.0,0
7,1613606834.9654331,step,0.00677943229675293,224975.0,253905.0,59853.0,60542.0,0
8,1613606870.0592957,forward,0.004865169525146484,225707.0,162598.0,44905.0,47446.0,0
9,1613606870.0641608,loss,0.0008671283721923828,0.0,35278.0,0.0,0.0,0
10,1613606870.065028,backward,0.003818988800048828,175415.0,169616.0,34823.0,41356.0,0
11,1613606870.068847,step,0.006897926330566406,307555.0,280212.0,60175.0,66417.0,0
12,1613606904.977694,forward,0.004337310791015625,163696.0,198974.0,34150.0,46023.0,0
13,1613606904.9820313,loss,0.0007901191711425781,40832.0,0.0,8629.0,0.0,0
14,1613606904.9828215,backward,0.0036611557006835938,162231.0,157105.0,34333.0,36674.0,0
15,1613606904.9864826,step,0.006992816925048828,288573.0,277282.0,59716.0,63066.0,891
16,1613606940.7078922,forward,0.0046732425689697266,175842.0,157166.0,42167.0,35618.0,0
17,1613606940.7125654,loss,0.0008680820465087891,42846.0,40161.0,0.0,9042.0,0
18,1613606940.7134335,backward,0.0037848949432373047,176880.0,172668.0,34441.0,42687.0,0
19,1613606940.7172184,step,0.006976127624511719,266784.0,287719.0,59302.0,69447.0,0
20,1613606975.5535133,forward,0.004650592803955078,233215.0,214111.0,43742.0,41203.0,323
21,1613606975.558164,loss,0.002602100372314453,90332.0,118530.0,26714.0,27953.0,0
22,1613606975.560766,backward,0.003883838653564453,185790.0,161681.0,25551.0,37439.0,0
23,1613606975.5646498,step,0.00682377815246582,325805.0,242004.0,60542.0,65132.0,0
24,1613607019.7752607,forward,0.004244804382324219,168456.0,215759.0,30248.0,35343.0,0
25,1613607019.7795055,loss,0.0007190704345703125,43091.0,56640.0,7574.0,8706.0,0
26,1613607019.7802246,backward,0.003593921661376953,127502.0,159485.0,25291.0,26806.0,0
27,1613607019.7838185,step,0.0067996978759765625,297973.0,381225.0,56610.0,62699.0,872
28,1613607055.0270503,forward,0.0044193267822265625,177307.0,177002.0,41937.0,44248.0,0
29,1613607055.0314696,loss,0.0009312629699707031,46692.0,43213.0,0.0,11016.0,0
30,1613607055.0324008,backward,0.003812551498413086,176574.0,168029.0,34471.0,38647.0,0
31,1613607055.0362134,step,0.007189035415649414,309386.0,293029.0,59624.0,66494.0,963
32,1613607089.8908935,forward,0.004487276077270508,223022.0,160033.0,33905.0,38051.0,261
33,1613607089.8953807,loss,0.0016007423400878906,46081.0,80811.0,16754.0,18957.0,0
34,1613607089.8969815,backward,0.0038645267486572266,176696.0,160339.0,33629.0,37454.0,0
35,1613607089.900846,step,0.0069234371185302734,312194.0,281005.0,50888.0,65821.0,0
36,1613607124.6733596,forward,0.004492759704589844,198302.0,164734.0,44293.0,47277.0,0
37,1613607124.6778524,loss,0.0008909702301025391,38392.0,39184.0,8844.0,0.0,0
38,1613607124.6787434,backward,0.0037665367126464844,119384.0,123169.0,35113.0,37959.0,0
39,1613607124.68251,step,0.00689244270324707,278320.0,325072.0,54606.0,64566.0,908
40,1613607159.744784,forward,0.00414729118347168,175781.0,307250.0,33278.0,44982.0,0
41,1613607159.7489314,loss,0.0007731914520263672,40588.0,0.0,7573.0,0.0,0
42,1613607159.7497046,backward,0.0035834312438964844,135010.0,254089.0,22675.0,35526.0,0
43,1613607159.753288,step,0.00677490234375,292296.0,366820.0,53152.0,62562.0,870
44,1613607194.697779,forward,0.004213094711303711,229248.0,144043.0,34548.0,34562.0,0
45,1613607194.701992,loss,0.0008089542388916016,0.0,36804.0,8629.0,8767.0,0
46,1613607194.702801,backward,0.00359344482421875,175964.0,108886.0,25979.0,35343.0,0
47,1613607194.7063944,step,0.006778240203857422,279601.0,255310.0,60634.0,52785.0,874
48,1613607238.874673,forward,0.004471540451049805,168273.0,249572.0,37684.0,49893.0,249
49,1613607238.8791444,loss,0.0014274120330810547,36987.0,46936.0,7619.0,9915.0,0
50,1613607238.8805718,backward,0.0037584304809570312,134522.0,197875.0,30202.0,37653.0,0
51,1613607238.8843303,step,0.006841421127319336,235106.0,351501.0,53030.0,68452.0,0
52,1613607273.7935984,forward,0.004462242126464844,232055.0,206969.0,44416.0,48012.0,0
53,1613607273.7980607,loss,0.0008461475372314453,49194.0,0.0,8950.0,9990.0,0
54,1613607273.7989068,backward,0.003782033920288086,144653.0,160828.0,26683.0,28917.0,0
55,1613607273.8026888,step,0.006892204284667969,332641.0,280394.0,59670.0,64811.0,905
56,1613607308.5774903,forward,0.0044286251068115234,209045.0,178039.0,37898.0,37745.0,0
57,1613607308.581919,loss,0.0007867813110351562,38269.0,47730.0,9594.0,9440.0,0
58,1613607308.5827057,backward,0.003773927688598633,124999.0,174926.0,28412.0,38418.0,505
59,1613607308.5864797,step,0.007435321807861328,335144.0,309325.0,76117.0,66999.0,0
60,1613607343.0307312,forward,0.00420379638671875,220092.0,142150.0,42091.0,34715.0,0
61,1613607343.034935,loss,0.0007731914520263672,0.0,39124.0,0.0,8676.0,0
62,1613607343.0357082,backward,0.0035924911499023438,173706.0,145629.0,33843.0,35388.0,0
63,1613607343.0393007,step,0.006821155548095703,307311.0,220031.0,59028.0,62118.0,0
64,1613607378.2762187,forward,0.0042035579681396484,137634.0,152465.0,30385.0,37225.0,302
65,1613607378.2804222,loss,0.002563953399658203,100219.0,114380.0,22721.0,27678.0,0
66,1613607378.2829862,backward,0.003671407699584961,137024.0,115661.0,29376.0,27723.0,0
67,1613607378.2866576,step,0.006785392761230469,207214.0,281066.0,45318.0,68177.0,0
68,1613607413.3515558,forward,0.004281282424926758,177428.0,188842.0,45120.0,35878.0,239
69,1613607413.355837,loss,0.001405954360961914,85449.0,36133.0,8537.0,8859.0,0
70,1613607413.357243,backward,0.0037174224853515625,172058.0,151794.0,35068.0,35236.0,0
71,1613607413.3609605,step,0.0068209171295166016,258239.0,266296.0,53427.0,61230.0,0
72,1613607457.7345517,forward,0.004347085952758789,173584.0,157653.0,39321.0,35893.0,0
73,1613607457.7388988,loss,0.0008494853973388672,38574.0,41016.0,9914.0,8584.0,0
74,1613607457.7397482,backward,0.0035958290100097656,181274.0,161376.0,39153.0,35894.0,0
75,1613607457.743344,step,0.006784677505493164,264709.0,232421.0,68131.0,62622.0,881
76,1613607492.5965571,forward,0.004164457321166992,265625.0,208862.0,34333.0,35756.0,254
