,timestamp,tag,duration,package_0,package_1,dram_0,dram_1,nvidia_gpu_0
0,1614399533.3379822,forward,0.006952762603759766,200927.0,303222.0,41998.0,58829.0,0
1,1614399533.344935,loss,0.0010993480682373047,29053.0,49804.0,14275.0,9547.0,0
2,1614399533.3460343,backward,0.00578761100769043,173400.0,301757.0,34930.0,58217.0,0
3,1614399533.351822,step,0.009354829788208008,286987.0,449706.0,70686.0,87409.0,4458
4,1614399533.687253,forward,0.006014108657836914,176696.0,329406.0,49204.0,62975.0,0
5,1614399533.693267,loss,0.001184701919555664,57373.0,55725.0,7069.0,11108.0,0
6,1614399533.6944518,backward,0.006285667419433594,170227.0,308410.0,41846.0,60481.0,2534
7,1614399533.7007375,step,0.009903907775878906,289245.0,493956.0,69951.0,96237.0,0
8,1614399534.0349026,forward,0.005954742431640625,173889.0,325744.0,42305.0,60481.0,939
9,1614399534.0408573,loss,0.0018436908721923828,56457.0,103882.0,14137.0,20930.0,0
10,1614399534.042701,backward,0.005845069885253906,144409.0,250487.0,42182.0,50383.0,0
11,1614399534.048546,step,0.009327411651611328,288512.0,492431.0,63526.0,96237.0,3908
12,1614399534.3805976,forward,0.006103038787841797,202575.0,322754.0,42274.0,61047.0,0
13,1614399534.3867006,loss,0.0012295246124267578,28442.0,54748.0,7252.0,10878.0,0
14,1614399534.3879302,backward,0.005780458450317383,172363.0,299865.0,42167.0,58201.0,0
15,1614399534.3937106,step,0.009331226348876953,259948.0,450316.0,63388.0,86568.0,5013
16,1614399534.7437534,forward,0.0059664249420166016,170654.0,327392.0,42228.0,62547.0,0
17,1614399534.7497199,loss,0.0011508464813232422,30517.0,49744.0,14092.0,10373.0,0
18,1614399534.7508707,backward,0.0057337284088134766,173523.0,256896.0,34929.0,49343.0,0
19,1614399534.7566044,step,0.009348154067993164,286742.0,502501.0,69998.0,96282.0,4844
20,1614399535.1009102,forward,0.007139682769775391,201232.0,433165.0,57054.0,81610.0,0
21,1614399535.1080499,loss,0.001154184341430664,56824.0,54993.0,7298.0,10557.0,0
22,1614399535.109204,backward,0.005788564682006836,145873.0,250060.0,34884.0,59104.0,0
23,1614399535.1149926,step,0.0093231201171875,286926.0,502684.0,70870.0,87425.0,5216
24,1614399535.449991,forward,0.005927562713623047,172790.0,325683.0,41999.0,62623.0,0
25,1614399535.4559186,loss,0.0011591911315917969,30152.0,50903.0,6977.0,9700.0,0
26,1614399535.4570777,backward,0.00567173957824707,172668.0,326659.0,42320.0,59945.0,2498
27,1614399535.4627495,step,0.010012388229370117,286742.0,516967.0,70670.0,100460.0,0
28,1614399535.7970045,forward,0.005901813507080078,169617.0,321960.0,42549.0,60496.0,1052
