,epoch,compute_time,train_loss,valid_loss
0,0.0,8.528577597935994,0.2408316969871521,0.48459129879273566
1,1.0,8.391826363404592,0.21002581119537353,0.5036799670702004
2,2.0,8.455321502685546,0.1999325692653656,0.4340699631047536
3,3.0,8.39435221751531,0.1883419394493103,0.29408279312662333
4,4.0,8.820995024840038,0.18167526721954347,0.3312333276472896
5,5.0,8.408063817024232,0.1719593107700348,0.2774121948035367
6,6.0,8.390426615873972,0.16737210154533386,0.49390489581119584
7,7.0,8.397737081845602,0.15738357305526735,0.4168295515588967
8,8.0,8.433057037989299,0.12442503571510315,0.5041789879281837
9,9.0,8.412487312157948,0.11643279194831849,0.3792907100125968
10,10.0,8.412279617786407,0.10042704343795776,0.48184823989868164
11,11.0,8.406526084740957,0.094585120677948,0.4229562325649951
12,12.0,8.4246733268102,0.09937007427215576,0.5034352490700871
13,13.0,8.396338744958241,0.08771747350692749,0.4663155387683087
14,14.0,8.410667355855306,0.07794941067695618,0.44104492161647385
15,15.0,8.425836344559988,0.07289910912513733,0.4576892077204693
16,16.0,8.427958885828653,0.08138878345489502,0.4058740404715021
17,17.0,8.396469740072886,0.0679600715637207,0.5502126705215638
18,18.0,8.427578441301982,0.0715254008769989,0.37624495431601285
19,19.0,8.424689586957296,0.07103615403175353,0.32424893867538634
