,label,dice,cohort,subject_id
3,2.0,0.9729621664603457,NC,sub-0072
4,1028.0,0.8752819784443144,NC,sub-0072
5,4.0,0.9563247553461399,NC,sub-0072
6,1024.0,0.8788150498327413,NC,sub-0072
7,7.0,0.9091516366065464,NC,sub-0072
8,8.0,0.939065892155137,NC,sub-0072
9,1029.0,0.8339720408053112,NC,sub-0072
10,10.0,0.937973673713602,NC,sub-0072
11,11.0,0.9139652788446766,NC,sub-0072
12,12.0,0.9330820941128539,NC,sub-0072
13,13.0,0.9098247232472325,NC,sub-0072
14,14.0,0.9182617692705639,NC,sub-0072
15,15.0,0.8993735317149569,NC,sub-0072
16,16.0,0.9452479567653769,NC,sub-0072
17,17.0,0.9347959308738816,NC,sub-0072
18,18.0,0.8902479338842976,NC,sub-0072
19,1035.0,0.903509466846233,NC,sub-0072
20,1018.0,0.8187400221048754,NC,sub-0072
21,24.0,0.8558891454965358,NC,sub-0072
22,26.0,0.7682619647355163,NC,sub-0072
23,5.0,0.8854271356783919,NC,sub-0072
24,28.0,0.8835954540236483,NC,sub-0072
25,30.0,0.047619047619047616,NC,sub-0072
26,31.0,0.7067524115755627,NC,sub-0072
27,41.0,0.9704721889487303,NC,sub-0072
28,43.0,0.9546897367274538,NC,sub-0072
29,44.0,0.8815217391304347,NC,sub-0072
30,46.0,0.8965835641735919,NC,sub-0072
31,47.0,0.9276747961340984,NC,sub-0072
32,1027.0,0.8715019746061404,NC,sub-0072
33,49.0,0.9440989635573387,NC,sub-0072
34,50.0,0.9316557474687314,NC,sub-0072
35,51.0,0.9328433346757954,NC,sub-0072
36,52.0,0.8900896151818661,NC,sub-0072
37,53.0,0.9393939393939394,NC,sub-0072
38,54.0,0.9040048914704983,NC,sub-0072
39,58.0,0.8419642857142857,NC,sub-0072
40,60.0,0.9104190260475651,NC,sub-0072
41,62.0,0.1,NC,sub-0072
42,63.0,0.6823899371069182,NC,sub-0072
43,1030.0,0.8759809050483913,NC,sub-0072
44,1031.0,0.8875514050719671,NC,sub-0072
45,77.0,0.6228902953586498,NC,sub-0072
46,1034.0,0.8579526508836278,NC,sub-0072
47,85.0,0.0072992700729927005,NC,sub-0072
48,251.0,0.0010030090270812437,NC,sub-0072
49,252.0,0.0018281535648994515,NC,sub-0072
50,253.0,0.00211864406779661,NC,sub-0072
51,254.0,0.0017331022530329288,NC,sub-0072
52,255.0,0.001088139281828074,NC,sub-0072
53,1009.0,0.8592106407024255,NC,sub-0072
54,1016.0,0.8194412375894713,NC,sub-0072
55,1003.0,0.9091926578122669,NC,sub-0072
56,1015.0,0.85880195599022,NC,sub-0072
57,1006.0,0.7345501955671447,NC,sub-0072
58,1007.0,0.8393721165747722,NC,sub-0072
59,2000.0,0.0022988505747126436,NC,sub-0072
60,1008.0,0.8601941005654898,NC,sub-0072
61,2002.0,0.8287803828780382,NC,sub-0072
62,2003.0,0.8886060325541927,NC,sub-0072
63,2005.0,0.8105288992514419,NC,sub-0072
64,2006.0,0.7834742296154895,NC,sub-0072
65,2007.0,0.7972158611546342,NC,sub-0072
66,2008.0,0.8166516381124136,NC,sub-0072
67,2009.0,0.7976347421481195,NC,sub-0072
68,2010.0,0.8224613315400134,NC,sub-0072
69,2011.0,0.7915579883178429,NC,sub-0072
70,2012.0,0.8580724965042487,NC,sub-0072
71,2013.0,0.8420061066718638,NC,sub-0072
72,2014.0,0.8457746478873239,NC,sub-0072
73,2015.0,0.8138885237281451,NC,sub-0072
74,2016.0,0.8486824941299244,NC,sub-0072
75,2017.0,0.9021392270417208,NC,sub-0072
76,2018.0,0.8194322183098591,NC,sub-0072
77,2019.0,0.8689557090613572,NC,sub-0072
78,2020.0,0.7621156522839428,NC,sub-0072
79,2021.0,0.7916081108211203,NC,sub-0072
80,2022.0,0.8752437439064024,NC,sub-0072
81,2023.0,0.8281992606935399,NC,sub-0072
82,1000.0,0.002364066193853428,NC,sub-0072
83,2024.0,0.8938762308632214,NC,sub-0072
84,2025.0,0.8750514144691741,NC,sub-0072
85,2026.0,0.847985347985348,NC,sub-0072
86,2027.0,0.85079001019368,NC,sub-0072
87,2028.0,0.8882863340563991,NC,sub-0072
88,2029.0,0.8391742442860654,NC,sub-0072
89,2030.0,0.8919177427068389,NC,sub-0072
90,2031.0,0.862730994799159,NC,sub-0072
91,1002.0,0.7167492203265455,NC,sub-0072
92,1005.0,0.7098924228250701,NC,sub-0072
93,2034.0,0.7841928251121076,NC,sub-0072
94,2035.0,0.9090699284560351,NC,sub-0072
95,1011.0,0.7687060097455333,NC,sub-0072
96,1013.0,0.7423589743589744,NC,sub-0072
97,1014.0,0.8421995849839653,NC,sub-0072
98,1010.0,0.8886037735849056,NC,sub-0072
99,1017.0,0.8811152025249869,NC,sub-0072
100,1012.0,0.8695630209648901,NC,sub-0072
101,1019.0,0.7866844800712536,NC,sub-0072
102,1020.0,0.8419772057881931,NC,sub-0072
103,1021.0,0.6502049580324029,NC,sub-0072
104,1022.0,0.8630512188441523,NC,sub-0072
105,1023.0,0.8479735057561899,NC,sub-0072
0,0.0,0.9989122522448947,NC,sub-0082
1,1025.0,0.9030169444827111,NC,sub-0082
2,1026.0,0.896073249008873,NC,sub-0082
3,2.0,0.9741500167897919,NC,sub-0082
4,1028.0,0.9273975962717684,NC,sub-0082
5,4.0,0.9641248391248392,NC,sub-0082
6,1024.0,0.9300542240189944,NC,sub-0082
7,7.0,0.9126055257099003,NC,sub-0082
8,8.0,0.9423595585364988,NC,sub-0082
9,1029.0,0.889265484260377,NC,sub-0082
10,10.0,0.9527953770103739,NC,sub-0082
11,11.0,0.9298606016140866,NC,sub-0082
12,12.0,0.9351587584730646,NC,sub-0082
13,13.0,0.9022748375116063,NC,sub-0082
14,14.0,0.9545779685264664,NC,sub-0082
15,15.0,0.8838042180660565,NC,sub-0082
16,16.0,0.9502582049421706,NC,sub-0082
17,17.0,0.9288360085306993,NC,sub-0082
18,18.0,0.8685697294082664,NC,sub-0082
19,1035.0,0.9475647213690215,NC,sub-0082
20,1018.0,0.8918716577540107,NC,sub-0082
21,24.0,0.8852713178294573,NC,sub-0082
22,26.0,0.7662213740458015,NC,sub-0082
23,5.0,0.8825363825363826,NC,sub-0082
24,28.0,0.9076345155231467,NC,sub-0082
25,30.0,0.022727272727272728,NC,sub-0082
26,31.0,0.7452407614781635,NC,sub-0082
27,41.0,0.9708251128063352,NC,sub-0082
28,43.0,0.9669859103048163,NC,sub-0082
29,44.0,0.894580549368968,NC,sub-0082
30,46.0,0.9070528240161647,NC,sub-0082
31,47.0,0.9355146427549366,NC,sub-0082
32,1027.0,0.9141075046680704,NC,sub-0082
33,49.0,0.9461895846335205,NC,sub-0082
34,50.0,0.9378382128486193,NC,sub-0082
35,51.0,0.9413205151460186,NC,sub-0082
36,52.0,0.8823387872954764,NC,sub-0082
37,53.0,0.9258285714285714,NC,sub-0082
38,54.0,0.9066776135741653,NC,sub-0082
39,58.0,0.8160073597056118,NC,sub-0082
40,60.0,0.8997596979059389,NC,sub-0082
41,62.0,0.0625,NC,sub-0082
42,63.0,0.7538370720188902,NC,sub-0082
43,1030.0,0.9344820619389846,NC,sub-0082
44,1031.0,0.8929400214209211,NC,sub-0082
45,77.0,0.5933333333333334,NC,sub-0082
46,1034.0,0.8921949115998276,NC,sub-0082
47,85.0,0.009433962264150943,NC,sub-0082
48,251.0,0.0009174311926605505,NC,sub-0082
49,252.0,0.0019267822736030828,NC,sub-0082
50,253.0,0.0024096385542168677,NC,sub-0082
51,254.0,0.0016366612111292963,NC,sub-0082
52,255.0,0.0013315579227696406,NC,sub-0082
53,1009.0,0.8894988349591249,NC,sub-0082
54,1016.0,0.8837723708023326,NC,sub-0082
55,1003.0,0.9085254759062638,NC,sub-0082
56,1015.0,0.9199441220717817,NC,sub-0082
57,1006.0,0.8237172663402171,NC,sub-0082
58,1007.0,0.8975032147449635,NC,sub-0082
59,2000.0,0.0023752969121140144,NC,sub-0082
60,1008.0,0.904918404351768,NC,sub-0082
61,2002.0,0.7867244525547445,NC,sub-0082
62,2003.0,0.8923202717152022,NC,sub-0082
63,2005.0,0.8072867853795689,NC,sub-0082
64,2006.0,0.7643120960295475,NC,sub-0082
65,2007.0,0.8635343080882756,NC,sub-0082
66,2008.0,0.919904912836767,NC,sub-0082
67,2009.0,0.8503551580729454,NC,sub-0082
68,2010.0,0.8414764621968617,NC,sub-0082
69,2011.0,0.8838752734418449,NC,sub-0082
70,2012.0,0.8888943129118867,NC,sub-0082
71,2013.0,0.8894915697294471,NC,sub-0082
72,2014.0,0.8399774774774775,NC,sub-0082
73,2015.0,0.8914023985175343,NC,sub-0082
74,2016.0,0.8838362068965517,NC,sub-0082
75,2017.0,0.9203618129977387,NC,sub-0082
76,2018.0,0.854304075765263,NC,sub-0082
77,2019.0,0.8693953105717812,NC,sub-0082
78,2020.0,0.8378848873898379,NC,sub-0082
79,2021.0,0.779304979253112,NC,sub-0082
80,2022.0,0.9038938378179815,NC,sub-0082
81,2023.0,0.8618835257082896,NC,sub-0082
82,1000.0,0.002364066193853428,NC,sub-0082
83,2024.0,0.9094595515572821,NC,sub-0082
84,2025.0,0.914087656529517,NC,sub-0082
85,2026.0,0.7983545250560957,NC,sub-0082
86,2027.0,0.8439588462891312,NC,sub-0082
87,2028.0,0.8966157409772963,NC,sub-0082
88,2029.0,0.896113537117904,NC,sub-0082
89,2030.0,0.9271238893880404,NC,sub-0082
90,2031.0,0.882080214501173,NC,sub-0082
91,1002.0,0.8662837449741528,NC,sub-0082
92,1005.0,0.8911646586345382,NC,sub-0082
93,2034.0,0.8716315531602156,NC,sub-0082
94,2035.0,0.947228413257603,NC,sub-0082
95,1011.0,0.902787413786067,NC,sub-0082
96,1013.0,0.8965313362238865,NC,sub-0082
97,1014.0,0.8824816719553562,NC,sub-0082
98,1010.0,0.9106110329739022,NC,sub-0082
99,1017.0,0.9219161434069273,NC,sub-0082
100,1012.0,0.9136014948859166,NC,sub-0082
101,1019.0,0.9010964912280702,NC,sub-0082
102,1020.0,0.9094977623073098,NC,sub-0082
103,1021.0,0.8475336322869955,NC,sub-0082
104,1022.0,0.9136306532663316,NC,sub-0082
105,1023.0,0.9194808819425063,NC,sub-0082
0,0.0,0.997620390559549,NC,sub-0039
1,1025.0,0.8710648937379247,NC,sub-0039
2,1026.0,0.8416249105225483,NC,sub-0039
3,2.0,0.9718529213363472,NC,sub-0039
4,1028.0,0.8735278918595479,NC,sub-0039
5,4.0,0.9626624916975045,NC,sub-0039
6,1024.0,0.8838640620818838,NC,sub-0039
7,7.0,0.9155010473680654,NC,sub-0039
8,8.0,0.9358243144237636,NC,sub-0039
9,1029.0,0.8376428141912207,NC,sub-0039
10,10.0,0.939625413147264,NC,sub-0039
11,11.0,0.9427772874374816,NC,sub-0039
12,12.0,0.9351819351819352,NC,sub-0039
13,13.0,0.8922403868293806,NC,sub-0039
14,14.0,0.941782037628683,NC,sub-0039
15,15.0,0.8940226171243942,NC,sub-0039
16,16.0,0.957345863978934,NC,sub-0039
17,17.0,0.9193527339162209,NC,sub-0039
18,18.0,0.8815489749430524,NC,sub-0039
19,1035.0,0.8991808992680377,NC,sub-0039
20,1018.0,0.8477425024717126,NC,sub-0039
21,24.0,0.7631058358061326,NC,sub-0039
22,26.0,0.8799603174603174,NC,sub-0039
23,5.0,0.8068057080131723,NC,sub-0039
24,28.0,0.9100357621814931,NC,sub-0039
25,30.0,0.029411764705882353,NC,sub-0039
26,31.0,0.6846153846153846,NC,sub-0039
27,41.0,0.9698753625092681,NC,sub-0039
28,43.0,0.9577486428351941,NC,sub-0039
29,44.0,0.8725376593279258,NC,sub-0039
30,46.0,0.914045177383592,NC,sub-0039
31,47.0,0.9432305212645152,NC,sub-0039
32,1027.0,0.8261446582614466,NC,sub-0039
33,49.0,0.9207023900773466,NC,sub-0039
34,50.0,0.9479604282423093,NC,sub-0039
35,51.0,0.935348348698798,NC,sub-0039
36,52.0,0.8761730969760166,NC,sub-0039
37,53.0,0.935231412764809,NC,sub-0039
38,54.0,0.9026785714285714,NC,sub-0039
39,58.0,0.8339253996447602,NC,sub-0039
40,60.0,0.8877197039777983,NC,sub-0039
41,62.0,0.009433962264150943,NC,sub-0039
42,63.0,0.7389304197814837,NC,sub-0039
43,1030.0,0.8647499093277061,NC,sub-0039
44,1031.0,0.8055984982332155,NC,sub-0039
45,77.0,0.6414549653579676,NC,sub-0039
46,1034.0,0.8549703264094956,NC,sub-0039
47,85.0,0.008695652173913044,NC,sub-0039
48,251.0,0.0008787346221441124,NC,sub-0039
49,252.0,0.0018867924528301887,NC,sub-0039
50,253.0,0.0020408163265306124,NC,sub-0039
51,254.0,0.002070393374741201,NC,sub-0039
52,255.0,0.0010362694300518134,NC,sub-0039
53,1009.0,0.8368466779459509,NC,sub-0039
54,1016.0,0.8218851570964247,NC,sub-0039
55,1003.0,0.8491264793494888,NC,sub-0039
56,1015.0,0.8560044848436311,NC,sub-0039
57,1006.0,0.7099314198628397,NC,sub-0039
58,1007.0,0.8397146689428119,NC,sub-0039
59,2000.0,0.0027397260273972603,NC,sub-0039
60,1008.0,0.8042519450914317,NC,sub-0039
61,2002.0,0.6963956853459616,NC,sub-0039
62,2003.0,0.867489640883978,NC,sub-0039
63,2005.0,0.7791818655549766,NC,sub-0039
64,2006.0,0.7733664185277088,NC,sub-0039
65,2007.0,0.7980245918161661,NC,sub-0039
66,2008.0,0.847252326915721,NC,sub-0039
67,2009.0,0.8260018214936248,NC,sub-0039
68,2010.0,0.8549028785396677,NC,sub-0039
69,2011.0,0.7938315635892033,NC,sub-0039
70,2012.0,0.859075733614479,NC,sub-0039
71,2013.0,0.7431697152118546,NC,sub-0039
72,2014.0,0.7967908175216678,NC,sub-0039
73,2015.0,0.859907715970264,NC,sub-0039
74,2016.0,0.8486,NC,sub-0039
75,2017.0,0.8316070831941196,NC,sub-0039
76,2018.0,0.843832148768377,NC,sub-0039
77,2019.0,0.8137209302325581,NC,sub-0039
78,2020.0,0.7944868642422673,NC,sub-0039
79,2021.0,0.7822851656265002,NC,sub-0039
80,2022.0,0.8500916722956673,NC,sub-0039
81,2023.0,0.8273892449150181,NC,sub-0039
82,1000.0,0.00211864406779661,NC,sub-0039
83,2024.0,0.8784611511998658,NC,sub-0039
84,2025.0,0.8438572596022882,NC,sub-0039
85,2026.0,0.7734939759036145,NC,sub-0039
86,2027.0,0.8213608162846742,NC,sub-0039
87,2028.0,0.8559356916297426,NC,sub-0039
88,2029.0,0.8561507936507936,NC,sub-0039
89,2030.0,0.8590847457627119,NC,sub-0039
90,2031.0,0.8684128306602791,NC,sub-0039
91,1002.0,0.83714859437751,NC,sub-0039
92,1005.0,0.7805378029663572,NC,sub-0039
93,2034.0,0.7933361450864614,NC,sub-0039
94,2035.0,0.9124790619765494,NC,sub-0039
95,1011.0,0.8305353602115003,NC,sub-0039
96,1013.0,0.7990430622009569,NC,sub-0039
97,1014.0,0.8237314424994461,NC,sub-0039
98,1010.0,0.8703575547866206,NC,sub-0039
99,1017.0,0.8733163913595934,NC,sub-0039
100,1012.0,0.8743768693918246,NC,sub-0039
101,1019.0,0.7876282782212086,NC,sub-0039
102,1020.0,0.7992831541218638,NC,sub-0039
103,1021.0,0.7319737800437,NC,sub-0039
104,1022.0,0.841642997596679,NC,sub-0039
105,1023.0,0.8676836345548002,NC,sub-0039
0,0.0,0.998797779699009,NC,sub-0042
1,1025.0,0.9114573526642816,NC,sub-0042
2,1026.0,0.8428089128966915,NC,sub-0042
3,2.0,0.9714341878163268,NC,sub-0042
4,1028.0,0.8889182272413373,NC,sub-0042
5,4.0,0.9536526426668319,NC,sub-0042
6,1024.0,0.9322621532955562,NC,sub-0042
7,7.0,0.91190697058044,NC,sub-0042
8,8.0,0.9399683569654731,NC,sub-0042
9,1029.0,0.9080165363530152,NC,sub-0042
10,10.0,0.9463082901554404,NC,sub-0042
11,11.0,0.917946645109135,NC,sub-0042
12,12.0,0.9278723820708553,NC,sub-0042
13,13.0,0.8622169249106079,NC,sub-0042
14,14.0,0.9372006386375732,NC,sub-0042
15,15.0,0.9075342465753424,NC,sub-0042
16,16.0,0.9550988627247416,NC,sub-0042
17,17.0,0.9183623134788507,NC,sub-0042
18,18.0,0.8547954393024816,NC,sub-0042
19,1035.0,0.9452788828448486,NC,sub-0042
20,1018.0,0.8946904881731254,NC,sub-0042
21,24.0,0.8569014084507042,NC,sub-0042
22,26.0,0.6245954692556634,NC,sub-0042
23,5.0,0.8345642540620384,NC,sub-0042
24,28.0,0.8423514538558786,NC,sub-0042
25,30.0,0.022222222222222223,NC,sub-0042
26,31.0,0.6342477140482128,NC,sub-0042
27,41.0,0.9698196809989418,NC,sub-0042
28,43.0,0.9419767004885381,NC,sub-0042
29,44.0,0.8890649762282092,NC,sub-0042
30,46.0,0.8956730288797842,NC,sub-0042
31,47.0,0.9264204258754668,NC,sub-0042
32,1027.0,0.8410094637223975,NC,sub-0042
33,49.0,0.9393065478141182,NC,sub-0042
34,50.0,0.9191400832177531,NC,sub-0042
35,51.0,0.927191235059761,NC,sub-0042
36,52.0,0.8451580781677869,NC,sub-0042
37,53.0,0.9272902371493921,NC,sub-0042
38,54.0,0.8692383131742399,NC,sub-0042
39,58.0,0.7726415094339623,NC,sub-0042
40,60.0,0.8652213660702625,NC,sub-0042
41,62.0,0.015384615384615385,NC,sub-0042
42,63.0,0.5727272727272728,NC,sub-0042
43,1030.0,0.9173519736842105,NC,sub-0042
44,1031.0,0.9234418904601778,NC,sub-0042
45,77.0,0.6673584346279277,NC,sub-0042
46,1034.0,0.9075246132208158,NC,sub-0042
47,85.0,0.010101010101010102,NC,sub-0042
48,251.0,0.0009057971014492754,NC,sub-0042
49,252.0,0.0020964360587002098,NC,sub-0042
50,253.0,0.002109704641350211,NC,sub-0042
51,254.0,0.0022935779816513763,NC,sub-0042
52,255.0,0.0010224948875255625,NC,sub-0042
53,1009.0,0.9021181262729124,NC,sub-0042
54,1016.0,0.879802532732346,NC,sub-0042
55,1003.0,0.7483276933973401,NC,sub-0042
56,1015.0,0.9161465673444735,NC,sub-0042
57,1006.0,0.7974315483401987,NC,sub-0042
58,1007.0,0.8914695263242981,NC,sub-0042
59,2000.0,0.0026666666666666666,NC,sub-0042
60,1008.0,0.9129690235177715,NC,sub-0042
61,2002.0,0.731100255873459,NC,sub-0042
62,2003.0,0.8968928623772534,NC,sub-0042
63,2005.0,0.8626464128843339,NC,sub-0042
64,2006.0,0.842822774659182,NC,sub-0042
65,2007.0,0.9034284688565787,NC,sub-0042
66,2008.0,0.8932337434094904,NC,sub-0042
67,2009.0,0.9000996098613763,NC,sub-0042
68,2010.0,0.8350328947368421,NC,sub-0042
69,2011.0,0.8533232574040088,NC,sub-0042
70,2012.0,0.8958234737340275,NC,sub-0042
71,2013.0,0.8919444594521584,NC,sub-0042
72,2014.0,0.8298135111769791,NC,sub-0042
73,2015.0,0.9039400109893662,NC,sub-0042
74,2016.0,0.8554679172884246,NC,sub-0042
75,2017.0,0.8864694923148579,NC,sub-0042
76,2018.0,0.9112083105522143,NC,sub-0042
77,2019.0,0.8724122412241224,NC,sub-0042
78,2020.0,0.867083245075196,NC,sub-0042
79,2021.0,0.85453216374269,NC,sub-0042
80,2022.0,0.9209573903392366,NC,sub-0042
81,2023.0,0.8781502016129032,NC,sub-0042
82,1000.0,0.002570694087403599,NC,sub-0042
83,2024.0,0.919865923529641,NC,sub-0042
84,2025.0,0.8749645016024991,NC,sub-0042
85,2026.0,0.7728360590347029,NC,sub-0042
86,2027.0,0.8405703175631886,NC,sub-0042
87,2028.0,0.8834724607580781,NC,sub-0042
88,2029.0,0.8583811052510892,NC,sub-0042
89,2030.0,0.9160943262171397,NC,sub-0042
90,2031.0,0.8773039215686275,NC,sub-0042
91,1002.0,0.8352199455509385,NC,sub-0042
92,1005.0,0.8786099801155194,NC,sub-0042
93,2034.0,0.8153252480705623,NC,sub-0042
94,2035.0,0.9461186494162196,NC,sub-0042
95,1011.0,0.8931532198371577,NC,sub-0042
96,1013.0,0.8889414307910559,NC,sub-0042
97,1014.0,0.8262673408531052,NC,sub-0042
98,1010.0,0.8979562255399334,NC,sub-0042
99,1017.0,0.9044997353096876,NC,sub-0042
100,1012.0,0.8808102616205232,NC,sub-0042
101,1019.0,0.8799731783638802,NC,sub-0042
102,1020.0,0.8505317945236479,NC,sub-0042
103,1021.0,0.8540064102564102,NC,sub-0042
104,1022.0,0.9349256944156973,NC,sub-0042
105,1023.0,0.8986832479882956,NC,sub-0042
0,0.0,0.9980952400985136,NC,sub-0117
1,1025.0,0.8262923117292049,NC,sub-0117
2,1026.0,0.8526459854014599,NC,sub-0117
3,2.0,0.9649413337465682,NC,sub-0117
4,1028.0,0.9003935132967391,NC,sub-0117
5,4.0,0.9582113514023988,NC,sub-0117
6,1024.0,0.8949879742416014,NC,sub-0117
7,7.0,0.9105040206777714,NC,sub-0117
8,8.0,0.9319209133207342,NC,sub-0117
9,1029.0,0.7932769367764916,NC,sub-0117
10,10.0,0.8988395174835853,NC,sub-0117
11,11.0,0.9105421210684369,NC,sub-0117
12,12.0,0.9346432699380057,NC,sub-0117
13,13.0,0.8618662747979426,NC,sub-0117
14,14.0,0.9412034910427194,NC,sub-0117
15,15.0,0.9057492931196984,NC,sub-0117
16,16.0,0.9318738332484787,NC,sub-0117
17,17.0,0.9194319460067492,NC,sub-0117
18,18.0,0.9036229335209286,NC,sub-0117
19,1035.0,0.9090823882275753,NC,sub-0117
20,1018.0,0.8854089357280689,NC,sub-0117
21,24.0,0.8511569731081926,NC,sub-0117
22,26.0,0.8156822810590632,NC,sub-0117
23,5.0,0.8746056782334385,NC,sub-0117
24,28.0,0.887106501025208,NC,sub-0117
25,30.0,0.027777777777777776,NC,sub-0117
26,31.0,0.684136967155835,NC,sub-0117
27,41.0,0.9667173900090293,NC,sub-0117
28,43.0,0.9545757373871964,NC,sub-0117
29,44.0,0.898961937716263,NC,sub-0117
30,46.0,0.9138270104051203,NC,sub-0117
31,47.0,0.9383155778034484,NC,sub-0117
32,1027.0,0.8825129465920385,NC,sub-0117
33,49.0,0.9358758789361051,NC,sub-0117
34,50.0,0.9294521616981427,NC,sub-0117
35,51.0,0.9458091723774381,NC,sub-0117
36,52.0,0.8977695167286245,NC,sub-0117
37,53.0,0.9209917780061665,NC,sub-0117
38,54.0,0.8639033942558747,NC,sub-0117
39,58.0,0.8445652173913043,NC,sub-0117
