,epoch,compute_time,train_loss,valid_loss
0,0.0,3.101834026972453,0.23330187201499938,0.5187568197767418
1,1.0,3.0907309532165526,0.2184538722038269,0.5080770318766674
2,2.0,3.127239199479421,0.20260481238365174,0.4718677904232439
3,3.0,3.086174468199412,0.19198232889175415,0.39644972100315323
4,4.0,3.095963497956594,0.19044771790504456,0.3989318666687931
5,5.0,3.0681326508522035,0.20307477712631225,0.3627069585294609
6,6.0,3.042287313938141,0.16160206794738768,0.34281332162489375
7,7.0,3.088510354359945,0.1734876036643982,0.4353102115263422
8,8.0,3.0457590023676553,0.17998510003089904,0.319097606532545
9,9.0,3.052510599295298,0.1477663815021515,0.40763636310416534
10,10.0,3.0945775866508485,0.1525844693183899,0.33198946570775595
11,11.0,3.046933078765869,0.14170538187026976,0.29327023460204343
12,12.0,3.0445600907007853,0.14873074293136596,0.26758540897484284
13,13.0,3.0763489603996277,0.1404993176460266,0.4005113753927759
14,14.0,3.0800214529037477,0.11900311708450317,0.5142521018005279
15,15.0,3.0457635720570884,0.12314932346343994,0.39286418492535513
16,16.0,3.0524666269620258,0.11491222977638245,0.6031209718750183
17,17.0,3.0967801729838054,0.09766197204589844,0.555648211255131
18,18.0,3.053141434987386,0.09181212782859802,0.5052967811205301
19,19.0,3.1112341403961183,0.0904569923877716,0.3836799156234925
