,epoch,compute_time,train_loss,valid_loss
0,0.0,0.6935375054677327,0.887719601392746,0.9548301696777344
1,1.0,0.6846510688463847,0.8509623289108277,0.9413213758241563
2,2.0,0.6905093669891358,0.8420298337936402,0.937715280623663
3,3.0,0.6837151209513347,0.300971782207489,0.48896859657196773
4,4.0,0.6791322112083436,0.2945926547050476,0.48694364229838055
5,5.0,0.6835309982299804,0.28919745683670045,0.4846475805555071
6,6.0,0.726151184240977,0.2871988296508789,0.4802163640658061
7,7.0,0.6804298043251038,0.2820252239704132,0.4795090669677371
8,8.0,0.683174208799998,0.2792732834815979,0.47583829221271334
9,9.0,0.685874895254771,0.27679306268692017,0.47371405363082886
10,10.0,0.6836637814839681,0.2752680242061615,0.47208932751700994
11,11.0,0.6830747723579407,0.2728599488735199,0.47006384815488544
12,12.0,0.6924444953600566,0.2687771081924438,0.46841771262032644
13,13.0,0.6841112931569417,0.26355087757110596,0.4662697371982393
14,14.0,0.6819027066230774,0.2592660903930664,0.4636784451348441
15,15.0,0.6883270939191183,0.2564776301383972,0.4635650771004813
16,16.0,0.6844786286354065,0.25577948093414304,0.4633587428501674
17,17.0,0.6832309484481811,0.2497792661190033,0.46200221209299
18,18.0,0.6810357371966044,0.24830005764961244,0.46360221930912565
19,19.0,0.6856987635294597,0.24684898257255555,0.4640571077664693
