,train_loss,valid_loss,test_loss
0,0.9324004054069519,0.9748851912362235,0.9826056694984436
1,0.9363855600357056,0.974758437701634,0.9825242924690246
2,0.9327374279499054,0.974608770438603,0.9824281048774719
3,0.934637039899826,0.9744291589373634,0.9823125767707824
4,0.9288687229156494,0.9742163760321481,0.9821757531166077
5,0.9319517970085144,0.9739639673914228,0.9820134973526001
6,0.9296173930168152,0.9736757221676055,0.9818282747268676
7,0.9277164280414582,0.9733333899861291,0.9816077375411987
8,0.9327442407608032,0.9729195946738833,0.9813406991958619
9,0.9266248047351837,0.9724174539248148,0.9810165619850159
10,0.9289625823497772,0.9717913780893598,0.9806123423576355
11,0.9220941841602326,0.9709899567422413,0.9800957965850831
12,0.922407579421997,0.969889101527986,0.9793850588798523
13,0.9227558135986328,0.9681207338968912,0.9782478356361389
14,0.9140798628330231,0.964468314534142,0.9759031414985657
15,0.8983042359352111,0.9597251557168507,0.9727048707008362
16,0.8986532926559448,0.9575633037657965,0.9712126398086548
17,0.887719601392746,0.9548301696777344,0.9693805789947509
18,0.8805245220661163,0.948490403947376,0.9649442291259765
19,0.8764338850975036,0.9466671092169625,0.963372778892517
20,0.8664659202098847,0.9447839458783468,0.9624623799324036
21,0.8648733675479889,0.9444750944773356,0.9622299933433532
22,0.8567896962165833,0.9449934874262128,0.9623453402519226
23,0.8624413907527924,0.9442109692664373,0.9627352118492126
24,0.8576355874538422,0.9434095110212054,0.961412570476532
25,0.8564897179603577,0.9433297571681795,0.9619070076942444
26,0.869491046667099,0.9449763383184161,0.9620351815223693
27,0.856644994020462,0.9438921014467875,0.9624619245529175
28,0.8648424446582794,0.9454627576328459,0.9622899675369263
29,0.8552530169486999,0.942264111269088,0.9608641958236694
30,0.8517105042934418,0.9420051234109061,0.9606431603431702
31,0.8563942074775696,0.941906247820173,0.9608038687705993
32,0.8486080348491669,0.9421677475883847,0.961407995223999
33,0.8413451135158538,0.9417261424518767,0.9609769463539124
34,0.8542290151119232,0.9414804492677961,0.9605657458305359
