,epoch,compute_time,train_loss,valid_loss
0,0.0,3.643466031551361,0.24187923669815065,0.5446110518581896
1,1.0,3.674804635842641,0.21519421339035033,0.5011790559952518
2,2.0,3.621479880809784,0.20799511671066284,0.4145272086901837
3,3.0,3.6030721704165143,0.19240211844444274,0.41293417402060634
4,4.0,3.6005969723065694,0.17635117173194886,0.31115279571119564
5,5.0,3.61345796585083,0.16271066069602966,0.5723000017993422
6,6.0,3.5983002901077272,0.17298689484596252,0.3451832403619605
7,7.0,3.6144049406051635,0.17027430534362792,0.5180191584380276
8,8.0,3.6205525477727254,0.12539528608322142,0.48407375740717695
9,9.0,3.6172576665878298,0.11111418604850769,0.26867703860064585
10,10.0,3.6142271717389423,0.09278215765953064,0.4430033334766526
11,11.0,3.6148173173268634,0.08544027805328369,0.3893734690654709
12,12.0,3.6182652831077577,0.08410915732383728,0.3862060006842556
13,13.0,3.6134430885314943,0.0852903664112091,0.5571507840271456
14,14.0,3.6176542242368064,0.07765483856201172,0.4907323078936841
15,15.0,3.6167851289113364,0.07797801494598389,0.4417048218738602
16,16.0,3.6194550156593324,0.06903024911880493,0.39378300057836324
17,17.0,3.6141529202461244,0.06889572739601135,0.4002655579383115
18,18.0,3.673061215877533,0.07253292798995972,0.42832214861031037
19,19.0,3.6161736170450847,0.07331209182739258,0.34723812341690063
