,epoch,compute_time,train_loss,valid_loss
0,0.0,2.917498219013214,0.252280181646347,0.5481214731572622
1,1.0,2.9045124808947245,0.23448172807693482,0.48718914712768
2,2.0,2.94447203874588,0.21838222146034242,0.5058468508433147
3,3.0,2.885606527328491,0.20808500647544861,0.458935699549066
4,4.0,2.892167560259501,0.20780667662620544,0.5071415362587894
5,5.0,2.896276557445526,0.19837595224380494,0.5252596175814249
6,6.0,2.9077024896939596,0.19849691390991211,0.4955734215587018
7,7.0,2.913232386112213,0.19189268350601196,0.49610499373401507
8,8.0,2.907295286655426,0.18050890564918518,0.446033262344728
9,9.0,2.9007888118426006,0.1647832214832306,0.5626134527734963
10,10.0,2.90384646654129,0.17388205528259276,0.5224885588668915
11,11.0,2.9182554841041566,0.1450380265712738,0.4998529610863651
12,12.0,2.931401868661245,0.14314498901367187,0.4806233400321869
13,13.0,2.912943387031555,0.126705664396286,0.5757923011320183
14,14.0,2.896162196000417,0.12473636865615845,0.5801109197628067
15,15.0,2.909624977906545,0.10233517289161682,0.6033147630921329
16,16.0,2.9146560708681744,0.10140057802200317,0.5360938461430101
17,17.0,2.9246100982030234,0.10610967874526978,0.622136709919895
18,18.0,2.906500045458476,0.09850567579269409,0.5285472517990204
19,19.0,2.9716687639554342,0.09393205642700195,0.5487334333270429
