,timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
0,1614285623.8678653,forward,0.00781393051147461,108825.0,14648.0,71656.0,17456.0
1,1614285623.8756793,loss,0.0005681514739990234,0.0,0.0,3173.0,0.0
2,1614285623.8762474,backward,0.01340627670288086,189514.0,23559.0,122864.0,30823.0
3,1614285623.8896537,step,0.006354331970214844,65552.0,7447.0,49316.0,3235.0
4,1614285653.3112972,forward,0.009130001068115234,168335.0,20935.0,91919.0,51391.0
5,1614285653.3204272,loss,0.0005030632019042969,11169.0,1098.0,3052.0,0.0
6,1614285653.3209302,backward,0.01632857322692871,289611.0,34912.0,183532.0,69702.0
7,1614285653.3372588,step,0.007790088653564453,118286.0,16114.0,78491.0,19348.0
8,1614285682.2229593,forward,0.005339622497558594,89172.0,6775.0,71899.0,0.0
9,1614285682.228299,loss,0.0003898143768310547,0.0,0.0,4761.0,0.0
10,1614285682.2286887,backward,0.009181022644042969,143921.0,9766.0,127136.0,0.0
11,1614285682.2378697,step,0.00551152229309082,80200.0,6530.0,59082.0,0.0
12,1614285710.0364273,forward,0.0053081512451171875,77392.0,6409.0,70495.0,0.0
13,1614285710.0417354,loss,0.0003898143768310547,0.0,0.0,3235.0,0.0
14,1614285710.0421252,backward,0.008993387222290039,136962.0,9521.0,122985.0,0.0
15,1614285710.0511186,step,0.00556635856628418,81909.0,6897.0,60181.0,0.0
16,1614285737.9326217,forward,0.0052411556243896484,73791.0,6104.0,66650.0,0.0
17,1614285737.9378629,loss,0.0003724098205566406,0.0,0.0,3418.0,0.0
18,1614285737.9382353,backward,0.009002685546875,138855.0,9216.0,122741.0,0.0
19,1614285737.947238,step,0.005475044250488281,79712.0,6653.0,57678.0,0.0
20,1614285767.8142521,forward,0.005841970443725586,93384.0,8179.0,80567.0,0.0
21,1614285767.820094,loss,0.00041174888610839844,0.0,0.0,3418.0,0.0
22,1614285767.8205059,backward,0.01192927360534668,197814.0,14709.0,172973.0,0.0
23,1614285767.8324351,step,0.005504608154296875,86487.0,7203.0,65368.0,0.0
24,1614285796.8861287,forward,0.005331516265869141,75073.0,5798.0,68420.0,0.0
25,1614285796.8914602,loss,0.0003769397735595703,0.0,0.0,3418.0,0.0
26,1614285796.8918371,backward,0.009188652038574219,140564.0,10803.0,127747.0,0.0
27,1614285796.9010258,step,0.005421876907348633,79956.0,5249.0,56701.0,0.0
28,1614285824.1624396,forward,0.0052835941314697266,78186.0,5921.0,70618.0,0.0
29,1614285824.1677232,loss,0.0003795623779296875,0.0,0.0,3357.0,0.0
30,1614285824.1681027,backward,0.009135723114013672,138550.0,10681.0,124145.0,0.0
31,1614285824.1772385,step,0.005453586578369141,79711.0,5188.0,57129.0,0.0
32,1614285851.6035337,forward,0.0053386688232421875,88989.0,6103.0,68482.0,0.0
33,1614285851.6088724,loss,0.00037932395935058594,0.0,0.0,3479.0,0.0
34,1614285851.6092517,backward,0.009230613708496094,142944.0,11170.0,129577.0,0.0
35,1614285851.6184824,step,0.005420207977294922,80749.0,5188.0,57739.0,0.0
36,1614285878.8362029,forward,0.005189180374145508,74096.0,5737.0,66101.0,0.0
37,1614285878.841392,loss,0.00035858154296875,0.0,1221.0,2930.0,0.0
38,1614285878.8417506,backward,0.008965253829956055,139771.0,9400.0,123840.0,0.0
39,1614285878.8507159,step,0.0053250789642333984,80138.0,5371.0,56579.0,0.0
