,epoch,compute_time,train_loss,valid_loss
0,0.0,3.139124572277069,0.233319091796875,0.6170708450926355
1,1.0,3.099628694852193,0.21560873389244078,0.5461046882422573
2,2.0,3.1777840733528135,0.19722949862480163,0.5215236379439572
3,3.0,3.1527098019917807,0.19001223444938659,0.5155883819223886
4,4.0,3.1054344256718953,0.18178841471672058,0.528427710734218
5,5.0,2.9979698697725934,0.1683497905731201,0.46338826130671673
6,6.0,3.016234803199768,0.15587459802627562,0.5579663816704807
7,7.0,3.1030485312143963,0.13594056963920592,0.3764922647591097
8,8.0,3.093394939104716,0.13370416164398194,0.4686779516289033
9,9.0,3.1101027210553487,0.11926506757736206,0.51781638415463
10,10.0,3.098232622941335,0.11209343671798706,0.574421812252826
11,11.0,3.157588875293732,0.1408982217311859,0.358705452407699
12,12.0,3.1227256298065185,0.10511475205421447,0.41548244062676487
13,13.0,3.054209915796916,0.09494094252586364,0.5217198147831192
14,14.0,3.0963976263999937,0.09226825833320618,0.5058069573827537
15,15.0,3.091553544998169,0.08558862805366516,0.5255728572247976
16,16.0,3.0874876022338866,0.08162769079208373,0.43623421637408705
17,17.0,3.0832915266354877,0.07884581089019775,0.47256209979574365
18,18.0,3.1482061624526976,0.08581144213676453,0.47150533314210824
19,19.0,3.120777197678884,0.07734243869781494,0.4991734013499984
