,epoch,compute_time,train_loss,valid_loss
0,0.0,0.8460081736246745,0.41374953985214236,0.6080093355405898
1,1.0,0.8336084047953288,0.2855572521686554,0.5016942364828927
2,2.0,0.8390617887179057,0.2606688141822815,0.5237421109562829
3,3.0,0.8278879284858703,0.2578631997108459,0.48636760881968905
4,4.0,0.8338276982307434,0.2299286127090454,0.46933344432285856
5,5.0,0.8306510090827942,0.21631258726119995,0.4438115926015945
6,6.0,0.8322153369585673,0.20432376861572266,0.4149917108672006
7,7.0,0.8713714838027954,0.2016218364238739,0.4226673444112142
8,8.0,0.8337181210517883,0.1962549388408661,0.41295005026317777
9,9.0,0.8478164911270142,0.20770881772041322,0.39672237634658813
10,10.0,0.8265982429186504,0.16905962824821472,0.3725707786423819
11,11.0,0.8321395079294841,0.16087366342544557,0.40778621037801105
12,12.0,0.8222386042277018,0.14723536372184753,0.4125393458775112
13,13.0,0.8259167393048604,0.1396018922328949,0.40605099144436063
14,14.0,0.8223380009333293,0.12272862792015075,0.3969300587972005
15,15.0,0.8249585747718811,0.12213544249534607,0.41261167185647146
16,16.0,0.8201806863149007,0.11125659942626953,0.40670297259376165
17,17.0,0.8257830619812012,0.10972012877464295,0.3907996274176098
18,18.0,0.824273947874705,0.09870381355285644,0.3798020851044428
19,19.0,0.8254515806833903,0.09577886462211609,0.36633247704732985
