timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1611365025.075013;foo;0.0014061927795410156;14771.0;3357.0;3846.0;305.0
1611365025.0775104;foo;0.000644683837890625;15808.0;3235.0;7202.0;549.0
1611365025.0804305;foo;0.0016086101531982422;29785.0;6347.0;16662.0;1892.0
1611365025.08656;foo;0.005412578582763672;79895.0;18737.0;48767.0;6530.0
1611365025.1056907;foo;0.01741504669189453;168151.0;39978.0;90454.0;20020.0
1611365025.1620889;foo;0.059838056564331055;605773.0;130798.0;388732.0;61951.0
1611365025.4435406;foo;0.39587998390197754;4638538.0;841612.0;3279045.0;419616.0
1611365026.9932988;foo;1.717054843902588;20774910.0;3782522.0;14566186.0;2057856.0
