timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1611601243.5560138;predict;0.12093210220336914;2046992.0;314330.0;1438533.0;233947.0
1611601243.7633874;predict;0.31247568130493164;4761524.0;800352.0;3170463.0;679076.0
1611601244.254085;predict;0.5488221645355225;8394205.0;1347836.0;5627549.0;1252010.0
1611601245.3209481;predict;1.5212256908416748;23108828.0;3764578.0;15856465.0;3041740.0
