,label,dice,cohort,subject_id
56,1016.0,0.8192496493688639,PD,sub-0047
57,1003.0,0.8666918666918667,PD,sub-0047
58,1015.0,0.7421595225176343,PD,sub-0047
59,1006.0,0.7372122762148338,PD,sub-0047
60,1007.0,0.8265737874097008,PD,sub-0047
61,2000.0,0.0019305019305019305,PD,sub-0047
62,1008.0,0.7878514315192159,PD,sub-0047
63,2002.0,0.6879711569977057,PD,sub-0047
64,2003.0,0.6512147646168265,PD,sub-0047
65,2005.0,0.7247296173044925,PD,sub-0047
66,2006.0,0.5548198636806232,PD,sub-0047
67,2007.0,0.8336972174478562,PD,sub-0047
68,2008.0,0.7805801683885437,PD,sub-0047
69,2009.0,0.8509388541165142,PD,sub-0047
70,2010.0,0.8514584083543392,PD,sub-0047
71,2011.0,0.7831508515815085,PD,sub-0047
72,2012.0,0.8411176737846433,PD,sub-0047
73,2013.0,0.8320448012687085,PD,sub-0047
74,2014.0,0.8286141482104477,PD,sub-0047
75,2015.0,0.8261462416908131,PD,sub-0047
76,2016.0,0.7537295761307128,PD,sub-0047
77,2017.0,0.8247007841518779,PD,sub-0047
78,2018.0,0.647813535763926,PD,sub-0047
79,2019.0,0.6983818770226538,PD,sub-0047
80,2020.0,0.7461451247165533,PD,sub-0047
81,2021.0,0.7750458155161881,PD,sub-0047
82,2022.0,0.851034711566375,PD,sub-0047
83,2023.0,0.8404483270149992,PD,sub-0047
84,1000.0,0.0022371364653243847,PD,sub-0047
85,2024.0,0.8307174514312373,PD,sub-0047
86,2025.0,0.8631401838476691,PD,sub-0047
87,2026.0,0.7729248152976966,PD,sub-0047
88,2027.0,0.7807811583270472,PD,sub-0047
89,2028.0,0.8652142857142857,PD,sub-0047
90,2029.0,0.7899148054340318,PD,sub-0047
91,2030.0,0.8609997944923962,PD,sub-0047
92,2031.0,0.8438375350140056,PD,sub-0047
93,1005.0,0.7614354066985646,PD,sub-0047
94,1002.0,0.6914004180352344,PD,sub-0047
95,2034.0,0.6622023809523809,PD,sub-0047
96,2035.0,0.8474360394285081,PD,sub-0047
97,1010.0,0.847436256654525,PD,sub-0047
98,1013.0,0.8437316539467364,PD,sub-0047
99,1011.0,0.8413217267720732,PD,sub-0047
100,1014.0,0.8342645921086564,PD,sub-0047
101,1017.0,0.7753876392225376,PD,sub-0047
102,1012.0,0.8627097151775264,PD,sub-0047
103,1019.0,0.667574931880109,PD,sub-0047
104,1020.0,0.8575350246118895,PD,sub-0047
105,1021.0,0.7275323366369898,PD,sub-0047
106,1022.0,0.8349015864357471,PD,sub-0047
107,1023.0,0.8692497684470516,PD,sub-0047
0,0.0,0.9978523668438051,PD,sub-0098
1,1025.0,0.854116344605475,PD,sub-0098
2,1026.0,0.8685359079486841,PD,sub-0098
3,2.0,0.9724819373221624,PD,sub-0098
4,1028.0,0.9067380323462626,PD,sub-0098
5,4.0,0.9548391677909537,PD,sub-0098
6,1024.0,0.9047072801016018,PD,sub-0098
7,7.0,0.9010678192334584,PD,sub-0098
8,8.0,0.9323988503205837,PD,sub-0098
9,1029.0,0.8442723196086425,PD,sub-0098
10,10.0,0.9359953451160085,PD,sub-0098
11,3.0,1.0,PD,sub-0098
12,11.0,0.9243297780340156,PD,sub-0098
13,13.0,0.8626021647890435,PD,sub-0098
14,14.0,0.9321415541773076,PD,sub-0098
15,15.0,0.9128564961521051,PD,sub-0098
16,16.0,0.9478899082568807,PD,sub-0098
17,17.0,0.9297464440321583,PD,sub-0098
18,18.0,0.8950809464508095,PD,sub-0098
19,12.0,0.9104767453150792,PD,sub-0098
20,1035.0,0.9134807030259104,PD,sub-0098
21,24.0,0.853378054623862,PD,sub-0098
22,26.0,0.7401812688821753,PD,sub-0098
23,5.0,0.8157894736842105,PD,sub-0098
24,28.0,0.8939677343932663,PD,sub-0098
25,30.0,0.03571428571428571,PD,sub-0098
26,31.0,0.7171344165435746,PD,sub-0098
27,41.0,0.9700697275369219,PD,sub-0098
28,42.0,1.0,PD,sub-0098
29,43.0,0.9207753479125248,PD,sub-0098
30,44.0,0.6545961002785515,PD,sub-0098
31,46.0,0.9163628001708223,PD,sub-0098
32,47.0,0.9405841680469017,PD,sub-0098
33,1027.0,0.845470926910737,PD,sub-0098
34,49.0,0.9268513994555734,PD,sub-0098
35,50.0,0.9267773520647083,PD,sub-0098
36,51.0,0.9282473057288713,PD,sub-0098
37,52.0,0.8635090399796282,PD,sub-0098
38,53.0,0.9244535190968052,PD,sub-0098
39,54.0,0.9000302938503484,PD,sub-0098
40,1018.0,0.8580345285524569,PD,sub-0098
41,58.0,0.8012704174228675,PD,sub-0098
42,60.0,0.8780575110368691,PD,sub-0098
43,62.0,0.023809523809523808,PD,sub-0098
44,63.0,0.7620666213460231,PD,sub-0098
45,1030.0,0.8894129453085801,PD,sub-0098
46,1031.0,0.7868619769488446,PD,sub-0098
47,77.0,0.5379537953795379,PD,sub-0098
48,1034.0,0.8653229500687127,PD,sub-0098
49,85.0,0.011111111111111112,PD,sub-0098
50,251.0,0.000945179584120983,PD,sub-0098
51,252.0,0.0017513134851138354,PD,sub-0098
52,253.0,0.0018726591760299626,PD,sub-0098
53,254.0,0.0014577259475218659,PD,sub-0098
54,255.0,0.0012804097311139564,PD,sub-0098
55,1009.0,0.8332150757544138,PD,sub-0098
56,1016.0,0.875,PD,sub-0098
57,1003.0,0.8759747801559649,PD,sub-0098
58,1015.0,0.8457812615543888,PD,sub-0098
59,1006.0,0.7827096774193548,PD,sub-0098
60,1007.0,0.8768506408579649,PD,sub-0098
61,2000.0,0.002066115702479339,PD,sub-0098
62,1008.0,0.796828656171572,PD,sub-0098
63,2002.0,0.8229223248234655,PD,sub-0098
64,2003.0,0.8533013844515442,PD,sub-0098
65,2005.0,0.8129678555702333,PD,sub-0098
66,2006.0,0.731106708180017,PD,sub-0098
67,2007.0,0.856034219370608,PD,sub-0098
68,2008.0,0.8344878580323786,PD,sub-0098
69,2009.0,0.865230229768386,PD,sub-0098
70,2010.0,0.8361174608756814,PD,sub-0098
71,2011.0,0.8212581788440567,PD,sub-0098
72,2012.0,0.8502677205507394,PD,sub-0098
73,2013.0,0.8462641885992267,PD,sub-0098
74,2014.0,0.8111083621969322,PD,sub-0098
75,2015.0,0.8821269784812378,PD,sub-0098
76,2016.0,0.8522167487684729,PD,sub-0098
77,2017.0,0.8748780827643863,PD,sub-0098
78,2018.0,0.8491541859713393,PD,sub-0098
79,2019.0,0.8306772908366534,PD,sub-0098
80,2020.0,0.8735362997658079,PD,sub-0098
81,2021.0,0.7165492957746479,PD,sub-0098
82,2022.0,0.8646122301290556,PD,sub-0098
83,2023.0,0.853553581343698,PD,sub-0098
84,1000.0,0.0027247956403269754,PD,sub-0098
85,2024.0,0.8915627476331485,PD,sub-0098
86,2025.0,0.8620232324156224,PD,sub-0098
87,2026.0,0.7877374784110536,PD,sub-0098
88,2027.0,0.8358186244674376,PD,sub-0098
89,2028.0,0.9025031506670723,PD,sub-0098
90,2029.0,0.8187694846873281,PD,sub-0098
91,2030.0,0.881427418763295,PD,sub-0098
92,2031.0,0.8781405580641426,PD,sub-0098
93,1005.0,0.6440746208562609,PD,sub-0098
94,1002.0,0.8084213797389683,PD,sub-0098
95,2034.0,0.8197399527186762,PD,sub-0098
96,2035.0,0.9134142053445851,PD,sub-0098
97,1010.0,0.8665957446808511,PD,sub-0098
98,1013.0,0.8467869771979027,PD,sub-0098
99,1011.0,0.7830138036809816,PD,sub-0098
100,1014.0,0.8283645141822571,PD,sub-0098
101,1017.0,0.8839698096203672,PD,sub-0098
102,1012.0,0.8618058499364137,PD,sub-0098
103,1019.0,0.8035363457760314,PD,sub-0098
104,1020.0,0.8065264460253634,PD,sub-0098
105,1021.0,0.7117400419287212,PD,sub-0098
106,1022.0,0.8627538606683549,PD,sub-0098
107,1023.0,0.8763591722202736,PD,sub-0098
0,0.0,0.9976893223431044,PD,sub-0031
1,1025.0,0.8813470265106281,PD,sub-0031
2,1026.0,0.8490881068584639,PD,sub-0031
3,2.0,0.9686343170485464,PD,sub-0031
4,1028.0,0.8894228851752881,PD,sub-0031
5,4.0,0.9776646411561832,PD,sub-0031
6,1024.0,0.8896827862345104,PD,sub-0031
7,7.0,0.9067970822281167,PD,sub-0031
8,8.0,0.9385569381818788,PD,sub-0031
9,1029.0,0.8836609596279856,PD,sub-0031
10,10.0,0.9466966966966966,PD,sub-0031
11,3.0,1.0,PD,sub-0031
12,11.0,0.9215864759427829,PD,sub-0031
13,13.0,0.8909259689022975,PD,sub-0031
14,14.0,0.9070576540755467,PD,sub-0031
15,15.0,0.9247860434496379,PD,sub-0031
16,16.0,0.9473814173793971,PD,sub-0031
17,17.0,0.9193713263480705,PD,sub-0031
18,18.0,0.8757217486939786,PD,sub-0031
19,12.0,0.9462975006968317,PD,sub-0031
20,1035.0,0.8894214598049108,PD,sub-0031
21,24.0,0.8750503829101169,PD,sub-0031
22,26.0,0.7955947136563877,PD,sub-0031
23,5.0,0.8588516746411483,PD,sub-0031
24,28.0,0.9068886337543054,PD,sub-0031
25,30.0,0.125,PD,sub-0031
26,31.0,0.774330900243309,PD,sub-0031
27,41.0,0.9675770491367037,PD,sub-0031
28,42.0,0.3333333333333333,PD,sub-0031
29,43.0,0.9741540655357832,PD,sub-0031
30,44.0,0.8798665183537263,PD,sub-0031
31,46.0,0.901698350573106,PD,sub-0031
32,47.0,0.9433422217873132,PD,sub-0031
33,1027.0,0.8491438275390348,PD,sub-0031
34,49.0,0.9507753216760145,PD,sub-0031
35,50.0,0.936480686695279,PD,sub-0031
36,51.0,0.9472183908045977,PD,sub-0031
37,52.0,0.8868945168428818,PD,sub-0031
38,53.0,0.9278672157743667,PD,sub-0031
39,54.0,0.9034603811434303,PD,sub-0031
40,1018.0,0.8658684083212385,PD,sub-0031
41,58.0,0.8684668989547039,PD,sub-0031
42,60.0,0.9129912270159837,PD,sub-0031
43,62.0,0.05,PD,sub-0031
44,63.0,0.7489014438166981,PD,sub-0031
45,1030.0,0.8783428377991302,PD,sub-0031
46,1031.0,0.862462392060329,PD,sub-0031
47,77.0,0.5864819479429051,PD,sub-0031
48,1034.0,0.8407002188183808,PD,sub-0031
49,85.0,0.009259259259259259,PD,sub-0031
50,251.0,0.0009794319294809011,PD,sub-0031
51,252.0,0.0027100271002710027,PD,sub-0031
52,253.0,0.002331002331002331,PD,sub-0031
53,254.0,0.002232142857142857,PD,sub-0031
54,255.0,0.0008361204013377926,PD,sub-0031
55,1009.0,0.8347365788596198,PD,sub-0031
56,1016.0,0.8441835645677694,PD,sub-0031
57,1003.0,0.8571764153159502,PD,sub-0031
58,1015.0,0.8582720273738238,PD,sub-0031
59,1006.0,0.7222365369750064,PD,sub-0031
60,1007.0,0.8391959798994975,PD,sub-0031
61,2000.0,0.0021231422505307855,PD,sub-0031
62,1008.0,0.8364752448678384,PD,sub-0031
63,2002.0,0.8517954960438223,PD,sub-0031
64,2003.0,0.8538334787244354,PD,sub-0031
65,2005.0,0.785856134157105,PD,sub-0031
66,2006.0,0.731523070641078,PD,sub-0031
67,2007.0,0.8733762629066282,PD,sub-0031
68,2008.0,0.8810568870921167,PD,sub-0031
69,2009.0,0.8586205636170913,PD,sub-0031
70,2010.0,0.8554806070826307,PD,sub-0031
71,2011.0,0.8342239776951673,PD,sub-0031
72,2012.0,0.8646762083528859,PD,sub-0031
73,2013.0,0.8571331521739131,PD,sub-0031
74,2014.0,0.8243928194297783,PD,sub-0031
75,2015.0,0.8696768129564023,PD,sub-0031
76,2016.0,0.8434252146407591,PD,sub-0031
77,2017.0,0.8583550175359204,PD,sub-0031
78,2018.0,0.7545783755819969,PD,sub-0031
79,2019.0,0.8277129269347168,PD,sub-0031
80,2020.0,0.7369957824159187,PD,sub-0031
81,2021.0,0.8217208582172085,PD,sub-0031
82,2022.0,0.8776391982182629,PD,sub-0031
83,2023.0,0.8728801482114864,PD,sub-0031
84,1000.0,0.0024630541871921183,PD,sub-0031
85,2024.0,0.8738748024462311,PD,sub-0031
86,2025.0,0.8805052273049813,PD,sub-0031
87,2026.0,0.6695374015748031,PD,sub-0031
88,2027.0,0.7979040429124863,PD,sub-0031
89,2028.0,0.8856734292608812,PD,sub-0031
90,2029.0,0.8713614568702475,PD,sub-0031
91,2030.0,0.8704511934503205,PD,sub-0031
92,2031.0,0.8828567604942678,PD,sub-0031
93,1005.0,0.7984176872222825,PD,sub-0031
94,1002.0,0.7496735683641111,PD,sub-0031
95,2034.0,0.800332778702163,PD,sub-0031
96,2035.0,0.9076463945797709,PD,sub-0031
97,1010.0,0.8448547302132532,PD,sub-0031
98,1013.0,0.852613310192911,PD,sub-0031
99,1011.0,0.7951742181984301,PD,sub-0031
100,1014.0,0.8419618528610354,PD,sub-0031
101,1017.0,0.877331759149941,PD,sub-0031
102,1012.0,0.8735351006940494,PD,sub-0031
103,1019.0,0.8134969325153374,PD,sub-0031
104,1020.0,0.817690361168622,PD,sub-0031
105,1021.0,0.8141367323290846,PD,sub-0031
106,1022.0,0.866828836797877,PD,sub-0031
107,1023.0,0.8907694495804295,PD,sub-0031
0,0.0,0.9981798478169591,PD,sub-0109
1,1025.0,0.8609294804190396,PD,sub-0109
2,1026.0,0.8332468431067289,PD,sub-0109
3,2.0,0.9712321617913423,PD,sub-0109
4,1028.0,0.8894661369566751,PD,sub-0109
5,4.0,0.9734936899157337,PD,sub-0109
6,1024.0,0.8839324571329097,PD,sub-0109
7,7.0,0.9053786652275589,PD,sub-0109
8,8.0,0.9366009649132581,PD,sub-0109
9,1029.0,0.8576710732917996,PD,sub-0109
10,10.0,0.9436345966958212,PD,sub-0109
11,3.0,1.0,PD,sub-0109
12,11.0,0.9352621483375959,PD,sub-0109
13,13.0,0.8655210038188762,PD,sub-0109
14,14.0,0.8876306620209059,PD,sub-0109
15,15.0,0.9001857010213556,PD,sub-0109
16,16.0,0.9595690715953894,PD,sub-0109
17,17.0,0.9064046797660117,PD,sub-0109
18,18.0,0.865250580816462,PD,sub-0109
19,12.0,0.9410518444666002,PD,sub-0109
20,1035.0,0.9080847475492779,PD,sub-0109
21,24.0,0.8472378804960541,PD,sub-0109
22,26.0,0.6918316831683168,PD,sub-0109
23,5.0,0.8276422764227642,PD,sub-0109
24,28.0,0.8758126575560568,PD,sub-0109
25,30.0,0.05,PD,sub-0109
26,31.0,0.7702156334231806,PD,sub-0109
27,41.0,0.9703413763367881,PD,sub-0109
28,42.0,1.0,PD,sub-0109
29,43.0,0.9711488511488512,PD,sub-0109
30,44.0,0.7980225988700564,PD,sub-0109
31,46.0,0.9116987059615529,PD,sub-0109
32,47.0,0.9421691315889268,PD,sub-0109
33,1027.0,0.846410593127599,PD,sub-0109
34,49.0,0.936184114999274,PD,sub-0109
35,50.0,0.9355880353501019,PD,sub-0109
36,51.0,0.9330307862136636,PD,sub-0109
37,52.0,0.8580905682145947,PD,sub-0109
38,53.0,0.9284046692607004,PD,sub-0109
39,54.0,0.8773682397519807,PD,sub-0109
40,1018.0,0.8753784860557768,PD,sub-0109
41,58.0,0.7618421052631579,PD,sub-0109
42,60.0,0.8859405390386218,PD,sub-0109
43,62.0,0.022727272727272728,PD,sub-0109
44,63.0,0.7635933806146572,PD,sub-0109
45,1030.0,0.8796468891780678,PD,sub-0109
46,1031.0,0.8825817510548524,PD,sub-0109
47,77.0,0.6400217509516042,PD,sub-0109
48,1034.0,0.8101635514018691,PD,sub-0109
49,85.0,0.014492753623188406,PD,sub-0109
50,251.0,0.000851063829787234,PD,sub-0109
51,252.0,0.001890359168241966,PD,sub-0109
52,253.0,0.0018796992481203006,PD,sub-0109
53,254.0,0.0017391304347826088,PD,sub-0109
54,255.0,0.0009596928982725527,PD,sub-0109
55,1009.0,0.8403674540682414,PD,sub-0109
56,1016.0,0.8641450313339302,PD,sub-0109
57,1003.0,0.8702445052520081,PD,sub-0109
58,1015.0,0.8517922250106539,PD,sub-0109
59,1006.0,0.8066465256797583,PD,sub-0109
60,1007.0,0.8478781428761474,PD,sub-0109
61,2000.0,0.0037735849056603774,PD,sub-0109
62,1008.0,0.862028359746823,PD,sub-0109
63,2002.0,0.8600941422594143,PD,sub-0109
64,2003.0,0.7410493544547203,PD,sub-0109
65,2005.0,0.7975199592322065,PD,sub-0109
66,2006.0,0.7462033462033462,PD,sub-0109
67,2007.0,0.8411652858889039,PD,sub-0109
68,2008.0,0.8835934557931294,PD,sub-0109
69,2009.0,0.8175701340278908,PD,sub-0109
70,2010.0,0.7773635153129161,PD,sub-0109
71,2011.0,0.8151251863657395,PD,sub-0109
72,2012.0,0.8493662539380175,PD,sub-0109
73,2013.0,0.7879075383819217,PD,sub-0109
74,2014.0,0.8352396864156278,PD,sub-0109
75,2015.0,0.8675607333152714,PD,sub-0109
76,2016.0,0.8526144676239501,PD,sub-0109
77,2017.0,0.8542610127624537,PD,sub-0109
78,2018.0,0.8341087332181311,PD,sub-0109
79,2019.0,0.7897506925207757,PD,sub-0109
80,2020.0,0.8388177052999417,PD,sub-0109
81,2021.0,0.7854778194659016,PD,sub-0109
82,2022.0,0.8451355459842919,PD,sub-0109
83,2023.0,0.855121675155631,PD,sub-0109
84,1000.0,0.002398081534772182,PD,sub-0109
85,2024.0,0.8544782608695652,PD,sub-0109
86,2025.0,0.8516355915334085,PD,sub-0109
87,2026.0,0.8550617283950618,PD,sub-0109
88,2027.0,0.7976437976437977,PD,sub-0109
89,2028.0,0.8913461766871749,PD,sub-0109
90,2029.0,0.8656474014336918,PD,sub-0109
91,2030.0,0.8697165200391007,PD,sub-0109
92,2031.0,0.869945286459971,PD,sub-0109
93,1005.0,0.788166292910126,PD,sub-0109
94,1002.0,0.8444223107569722,PD,sub-0109
95,2034.0,0.8007692307692308,PD,sub-0109
96,2035.0,0.9108783717024009,PD,sub-0109
97,1010.0,0.8423857868020305,PD,sub-0109
98,1013.0,0.8288390824724217,PD,sub-0109
99,1011.0,0.8022636085993173,PD,sub-0109
100,1014.0,0.8202535059331176,PD,sub-0109
101,1017.0,0.842230296254891,PD,sub-0109
102,1012.0,0.8442395622517053,PD,sub-0109
103,1019.0,0.8317885341572262,PD,sub-0109
104,1020.0,0.8901192504258943,PD,sub-0109
105,1021.0,0.7618933779584031,PD,sub-0109
106,1022.0,0.8565049614112459,PD,sub-0109
107,1023.0,0.8906398329219669,PD,sub-0109
0,0.0,0.9977884080762277,PD,sub-0023
1,1025.0,0.8397544215388082,PD,sub-0023
2,1026.0,0.8670277589708869,PD,sub-0023
3,2.0,0.9686941129000768,PD,sub-0023
4,1028.0,0.876976925071299,PD,sub-0023
5,4.0,0.9666089965397924,PD,sub-0023
6,1024.0,0.8481473062059559,PD,sub-0023
7,7.0,0.895787607631268,PD,sub-0023
8,8.0,0.9300430963835674,PD,sub-0023
9,1029.0,0.8659339401225027,PD,sub-0023
10,10.0,0.9444765342960288,PD,sub-0023
11,3.0,1.0,PD,sub-0023
12,11.0,0.9356966199505359,PD,sub-0023
13,13.0,0.8584093211752786,PD,sub-0023
14,14.0,0.9313760169791299,PD,sub-0023
15,15.0,0.915466790524849,PD,sub-0023
16,16.0,0.9526517136568494,PD,sub-0023
17,17.0,0.898079184633477,PD,sub-0023
18,18.0,0.8639434889434889,PD,sub-0023
19,12.0,0.9286744208401423,PD,sub-0023
20,1035.0,0.9157811602527283,PD,sub-0023
21,24.0,0.8701645175633614,PD,sub-0023
22,26.0,0.7505263157894737,PD,sub-0023
23,5.0,0.8688394276629571,PD,sub-0023
24,28.0,0.8793347943792703,PD,sub-0023
25,30.0,0.043478260869565216,PD,sub-0023
26,31.0,0.6965725806451613,PD,sub-0023
27,41.0,0.9675540165205786,PD,sub-0023
28,42.0,1.0,PD,sub-0023
29,43.0,0.9655318633389871,PD,sub-0023
30,44.0,0.8324022346368715,PD,sub-0023
31,46.0,0.9030752453653217,PD,sub-0023
32,47.0,0.9347452336358834,PD,sub-0023
33,1027.0,0.8115757575757576,PD,sub-0023
34,49.0,0.9445038875811399,PD,sub-0023
35,50.0,0.9415280245517686,PD,sub-0023
36,51.0,0.9273866923818708,PD,sub-0023
37,52.0,0.8922614164615805,PD,sub-0023
38,53.0,0.9118080686235089,PD,sub-0023
39,54.0,0.8782995276465685,PD,sub-0023
40,1018.0,0.8741597796143251,PD,sub-0023
41,58.0,0.8310276679841897,PD,sub-0023
42,60.0,0.901931848671854,PD,sub-0023
43,62.0,0.03225806451612903,PD,sub-0023
44,63.0,0.7465543644716692,PD,sub-0023
45,1030.0,0.8708566280702684,PD,sub-0023
46,1031.0,0.8190731814198072,PD,sub-0023
47,77.0,0.506318449873631,PD,sub-0023
48,1034.0,0.8556085918854416,PD,sub-0023
49,85.0,0.012048192771084338,PD,sub-0023
50,251.0,0.001314060446780552,PD,sub-0023
51,252.0,0.0024813895781637717,PD,sub-0023
52,253.0,0.002638522427440633,PD,sub-0023
53,254.0,0.0026041666666666665,PD,sub-0023
54,255.0,0.0012484394506866417,PD,sub-0023
55,1009.0,0.8095858413439943,PD,sub-0023
56,1016.0,0.817875920084122,PD,sub-0023
57,1003.0,0.8692314981521843,PD,sub-0023
58,1015.0,0.8283095566804725,PD,sub-0023
59,1006.0,0.719728845254792,PD,sub-0023
60,1007.0,0.7987665102063094,PD,sub-0023
61,2000.0,0.0019455252918287938,PD,sub-0023
62,1008.0,0.8085742771684945,PD,sub-0023
63,2002.0,0.8550163132137031,PD,sub-0023
64,2003.0,0.8430595378647326,PD,sub-0023
65,2005.0,0.7940856970428485,PD,sub-0023
66,2006.0,0.7781127524871873,PD,sub-0023
67,2007.0,0.7725839699284588,PD,sub-0023
68,2008.0,0.785904255319149,PD,sub-0023
69,2009.0,0.7587426930571224,PD,sub-0023
70,2010.0,0.8138075313807531,PD,sub-0023
71,2011.0,0.7649486308730602,PD,sub-0023
72,2012.0,0.8331269349845202,PD,sub-0023
73,2013.0,0.8193324895076943,PD,sub-0023
74,2014.0,0.7724069898534386,PD,sub-0023
75,2015.0,0.8393529389839353,PD,sub-0023
76,2016.0,0.8431829963711768,PD,sub-0023
77,2017.0,0.8716732237907892,PD,sub-0023
78,2018.0,0.8350941105039466,PD,sub-0023
79,2019.0,0.8438222450552273,PD,sub-0023
80,2020.0,0.8525613886536834,PD,sub-0023
81,2021.0,0.7990477754063372,PD,sub-0023
82,2022.0,0.867741935483871,PD,sub-0023
83,2023.0,0.8434934497816594,PD,sub-0023
84,1000.0,0.0024937655860349127,PD,sub-0023
85,2024.0,0.8203237930037584,PD,sub-0023
86,2025.0,0.8528684860913919,PD,sub-0023
87,2026.0,0.7958001448225923,PD,sub-0023
88,2027.0,0.8392163783974586,PD,sub-0023
89,2028.0,0.8789112505508804,PD,sub-0023
90,2029.0,0.7961078378860917,PD,sub-0023
91,2030.0,0.8693128052990972,PD,sub-0023
92,2031.0,0.7460387082625144,PD,sub-0023
93,1005.0,0.7703662597114317,PD,sub-0023
94,1002.0,0.8622494765180975,PD,sub-0023
95,2034.0,0.8265364732912119,PD,sub-0023
96,2035.0,0.9187982710975696,PD,sub-0023
97,1010.0,0.798843067736518,PD,sub-0023
98,1013.0,0.823201199200533,PD,sub-0023
99,1011.0,0.7837015423092956,PD,sub-0023
100,1014.0,0.8318375588961184,PD,sub-0023
101,1017.0,0.7576308611507988,PD,sub-0023
102,1012.0,0.8570672624647225,PD,sub-0023
103,1019.0,0.865398335315101,PD,sub-0023
104,1020.0,0.8157062146892655,PD,sub-0023
105,1021.0,0.8048823322795926,PD,sub-0023
106,1022.0,0.8392261872233455,PD,sub-0023
107,1023.0,0.8391235404353466,PD,sub-0023
0,0.0,0.9974571404156247,PD,sub-0005
1,1025.0,0.8731646825396825,PD,sub-0005
2,1026.0,0.8786094440040766,PD,sub-0005
3,2.0,0.9663567581431136,PD,sub-0005
4,1028.0,0.8873735856613598,PD,sub-0005
5,4.0,0.931380666528669,PD,sub-0005
6,1024.0,0.8785675269698211,PD,sub-0005
7,7.0,0.9034611205959957,PD,sub-0005
8,8.0,0.9339902480257339,PD,sub-0005
9,1029.0,0.8474231088944306,PD,sub-0005
10,10.0,0.9405898188937837,PD,sub-0005
11,3.0,1.0,PD,sub-0005
12,11.0,0.9073915699450213,PD,sub-0005
13,13.0,0.859438611527748,PD,sub-0005
14,14.0,0.9381701215153682,PD,sub-0005
15,15.0,0.9137203166226913,PD,sub-0005
16,16.0,0.9509667342114151,PD,sub-0005
17,17.0,0.9124915749269827,PD,sub-0005
18,18.0,0.8795318298601199,PD,sub-0005
19,12.0,0.9412981384812371,PD,sub-0005
20,1035.0,0.903674960054782,PD,sub-0005
21,24.0,0.8692162417374882,PD,sub-0005
22,26.0,0.7792985457656116,PD,sub-0005
23,5.0,0.6688888888888889,PD,sub-0005
24,28.0,0.8818770226537217,PD,sub-0005
25,30.0,0.017543859649122806,PD,sub-0005
26,31.0,0.5218718209562564,PD,sub-0005
27,41.0,0.9632242776005735,PD,sub-0005
28,42.0,0.1,PD,sub-0005
29,43.0,0.9366852886405959,PD,sub-0005
30,44.0,0.9112595419847328,PD,sub-0005
31,46.0,0.8735116321670635,PD,sub-0005
