,Unnamed: 0,experiment_name,proc,arch,count,python_version,device,model,MAC,params,n_epochs,batch_size,optimizer,test_perf,train_compute_time,test_compute_time,experiment_compute_time,valid_perf_selected,test_perf_selected
0,0,Exp_kaggle_mateuszbuda_3,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,X86_64,32,3.7.4.final.0 (64 bit),cuda,unet_medium,3.06 GMac,1.94 M,20,4,adam,50.567410164272665,61.5714966694514,0.0194654822349548,191.98557918469112,82.1909225848784,64.91438869348507
