,epoch,compute_time,train_loss,valid_loss
0,0.0,1.554693833986918,0.29505437016487124,0.5396955609321594
1,1.0,1.5556482712427775,0.24963454008102418,0.5072535013451296
2,2.0,1.5445704102516173,0.23541862964630128,0.5034904637757469
3,3.0,1.556947163740794,0.22832605838775635,0.4898204628159018
4,4.0,1.594418211778005,0.22257562279701232,0.4869707209222457
5,5.0,1.5745843648910522,0.2214845597743988,0.4859481243526234
6,6.0,1.5490931908289591,0.209322726726532,0.4838744331808651
7,7.0,1.5530903220176697,0.19072824716567993,0.5023009093368754
8,8.0,1.5591767390569051,0.18349811434745789,0.48102691769599915
9,9.0,1.546711297829946,0.18547866344451905,0.4896128615912269
10,10.0,1.5591589172681173,0.1640459954738617,0.47742265638183146
11,11.0,1.556005056699117,0.15817213654518128,0.4662880073575413
12,12.0,1.5464859882990518,0.16172657012939454,0.4775438904762268
13,13.0,1.5470878879229228,0.14675602316856384,0.49337513306561637
14,14.0,1.564632817109426,0.1447709321975708,0.5017668429542991
15,15.0,1.5558223684628805,0.13846206068992614,0.5256229516337899
16,16.0,1.5403610984484355,0.12796961069107055,0.5119093884440029
17,17.0,1.561223026116689,0.12546996474266053,0.5195303822264952
18,18.0,1.5458273808161418,0.11901264786720275,0.5020205413593966
19,19.0,1.5600931326548257,0.11656150221824646,0.47387441817451925
